id_estudiante,id_periodo,programa,cohorte,estatus_academico,cluster,distance_to_centroid,membership_score
IEN20230103,Enero-Abril 2023,Ingeniería en Energía,2023,Regular,0,3.4901542592640484,0.2227094977721107
IEN20230103,Mayo-Agosto 2023,Ingeniería en Energía,2023,Irregular,0,4.393587112277253,0.18540536737113808
IEN20230103,Septiembre-Diciembre 2022,Ingeniería en Energía,2023,Regular,0,4.482279994938506,0.18240586050388638
IEN20230103,Septiembre-Diciembre 2023,Ingeniería en Energía,2023,Irregular,1,4.484977491258417,0.18231615382081912
IEN20230120,Enero-Abril 2023,Ingeniería en Energía,2023,Regular,0,4.66033247950078,0.17666806740090932
IEN20230120,Mayo-Agosto 2023,Ingeniería en Energía,2023,Regular,0,2.9567418834647974,0.252733190451213
IEN20230120,Septiembre-Diciembre 2023,Ingeniería en Energía,2023,Regular,0,4.489057940876044,0.1821806238467947
IEN20230123,Enero-Abril 2023,Ingeniería en Energía,2023,Irregular,0,4.720394386084612,0.17481312170234142
IEN20230123,Mayo-Agosto 2023,Ingeniería en Energía,2023,Irregular,1,3.4717633699533246,0.22362542855447154
IEN20230123,Septiembre-Diciembre 2022,Ingeniería en Energía,2023,Irregular,1,4.7468160362437075,0.1740093981942791
IEN20230128,Enero-Abril 2023,Ingeniería en Energía,2023,Regular,0,3.3179920562264744,0.23158912452328767
IEN20230128,Septiembre-Diciembre 2022,Ingeniería en Energía,2023,Regular,0,3.6112541358648884,0.21686074341952088
IEN20230153,Mayo-Agosto 2023,Ingeniería en Energía,2023,Regular,0,3.1918862166161968,0.23855609344454648
IEN20230153,Septiembre-Diciembre 2023,Ingeniería en Energía,2023,Regular,0,2.307170477949491,0.3023732845547228
IEN20230212,Enero-Abril 2023,Ingeniería en Energía,2023,Regular,1,6.035844788408186,0.14212934339420577
IEN20230212,Mayo-Agosto 2023,Ingeniería en Energía,2023,Regular,0,2.816059030735797,0.2620504536082043
IEN20230212,Septiembre-Diciembre 2022,Ingeniería en Energía,2023,Regular,0,4.341247896723797,0.1872221659311821
IEN20230212,Septiembre-Diciembre 2023,Ingeniería en Energía,2023,Regular,0,3.6254559351204314,0.21619490360012766
IEN20230254,Enero-Abril 2023,Ingeniería en Energía,2023,Regular,0,2.55120594427023,0.2815944824640406
IEN20230254,Mayo-Agosto 2023,Ingeniería en Energía,2023,Regular,0,3.5037348231774286,0.2220379394572104
IEN20230259,Enero-Abril 2023,Ingeniería en Energía,2023,Irregular,0,3.977090364652205,0.2009206035522482
IEN20230259,Septiembre-Diciembre 2022,Ingeniería en Energía,2023,Irregular,0,4.566259839048373,0.17965384817015
IEN20230282,Enero-Abril 2023,Ingeniería en Energía,2023,Regular,0,3.8355303642765626,0.20680254794545347
IEN20230282,Septiembre-Diciembre 2022,Ingeniería en Energía,2023,Regular,0,4.166662626068695,0.19354853846164488
IEN20230293,Septiembre-Diciembre 2023,Ingeniería en Energía,2023,Regular,0,4.102953239377886,0.1959649546233962
IEN20230317,Enero-Abril 2023,Ingeniería en Energía,2023,Regular,0,2.884173540356443,0.2574550260460896
IEN20230317,Mayo-Agosto 2023,Ingeniería en Energía,2023,Regular,0,3.0926572758599202,0.2443400296180156
IEN20230317,Septiembre-Diciembre 2022,Ingeniería en Energía,2023,Regular,0,3.9043225973507,0.20390175812255842
IEN20230342,Septiembre-Diciembre 2023,Ingeniería en Energía,2023,Regular,0,3.2406193083286676,0.23581461274676987
IEN20240027,Enero-Abril 2023,Ingeniería en Energía,2024,Regular,0,3.985887449987554,0.20056609982291043
IEN20240027,Septiembre-Diciembre 2022,Ingeniería en Energía,2024,Regular,0,3.7705514993083327,0.20961937003404887
IEN20240027,Septiembre-Diciembre 2023,Ingeniería en Energía,2024,Regular,0,3.5887546635178156,0.21792404984087413
IEN20240054,Enero-Abril 2023,Ingeniería en Energía,2024,Regular,0,3.487890492975658,0.222821836131068
IEN20240054,Mayo-Agosto 2023,Ingeniería en Energía,2024,Regular,0,4.169602674068648,0.19343846385257438
IEN20240054,Septiembre-Diciembre 2022,Ingeniería en Energía,2024,Regular,0,4.38025656397505,0.1858647423425433
IEN20240073,Enero-Abril 2023,Ingeniería en Energía,2024,Regular,0,2.7557256672304504,0.26626012882815814
IEN20240073,Mayo-Agosto 2023,Ingeniería en Energía,2024,Regular,0,2.2710309061435727,0.30571401759666156
IEN20240073,Septiembre-Diciembre 2023,Ingeniería en Energía,2024,Regular,1,4.457434104076947,0.18323629400361524
IEN20240094,Enero-Abril 2023,Ingeniería en Energía,2024,Regular,0,4.280143407515578,0.18938879549684837
IEN20240094,Septiembre-Diciembre 2022,Ingeniería en Energía,2024,Regular,0,4.551297087404943,0.18013808020991157
IEN20240119,Mayo-Agosto 2023,Ingeniería en Energía,2024,Regular,0,3.2606397378847025,0.23470653740287234
IEN20240119,Septiembre-Diciembre 2022,Ingeniería en Energía,2024,Regular,0,2.288423813311175,0.3040970558454512
IEN20240126,Enero-Abril 2023,Ingeniería en Energía,2024,Regular,0,2.9973026497671267,0.2501686981490525
IEN20240126,Mayo-Agosto 2023,Ingeniería en Energía,2024,Regular,0,2.533760287289862,0.2829846731813627
IEN20240149,Enero-Abril 2023,Ingeniería en Energía,2024,Regular,0,5.233696133284503,0.16041847061818607
IEN20240149,Septiembre-Diciembre 2022,Ingeniería en Energía,2024,Regular,0,3.000607926666909,0.24996201035704743
IEN20240149,Septiembre-Diciembre 2023,Ingeniería en Energía,2024,Regular,0,3.42443388041145,0.2260176164971879
IEN20240172,Enero-Abril 2023,Ingeniería en Energía,2024,Regular,0,2.775062101258502,0.2648963045314215
IEN20240172,Mayo-Agosto 2023,Ingeniería en Energía,2024,Regular,0,4.372388332074995,0.18613695403023234
IEN20240172,Septiembre-Diciembre 2022,Ingeniería en Energía,2024,Regular,0,3.0792739749455795,0.24514166151670183
IEN20240172,Septiembre-Diciembre 2023,Ingeniería en Energía,2024,Regular,0,4.529459773908073,0.1808494936012939
IEN20240225,Enero-Abril 2023,Ingeniería en Energía,2024,Regular,0,4.8954425470379475,0.1696225503041211
IEN20240225,Mayo-Agosto 2023,Ingeniería en Energía,2024,Regular,0,3.591777592347876,0.21778058276744153
IEN20240225,Septiembre-Diciembre 2022,Ingeniería en Energía,2024,Regular,0,2.5120265554091024,0.28473588801879485
IEN20240235,Enero-Abril 2023,Ingeniería en Energía,2024,Regular,0,2.8349984412642413,0.2607562989439811
IEN20240235,Mayo-Agosto 2023,Ingeniería en Energía,2024,Regular,1,4.081722122248054,0.19678368394484733
IEN20240235,Septiembre-Diciembre 2023,Ingeniería en Energía,2024,Irregular,1,4.888312189539662,0.1698279520193338
IEN20240248,Enero-Abril 2023,Ingeniería en Energía,2024,Regular,0,4.396360434497708,0.1853100829972785
IEN20240248,Septiembre-Diciembre 2022,Ingeniería en Energía,2024,Regular,0,3.7027550498599804,0.21264131118837964
IEN20240251,Septiembre-Diciembre 2022,Ingeniería en Energía,2024,Egresado,0,3.3415938639383294,0.23033015784965294
IEN20240251,Septiembre-Diciembre 2023,Ingeniería en Energía,2024,Egresado,0,3.734225894413756,0.21122777457238995
IEN20240275,Mayo-Agosto 2023,Ingeniería en Energía,2024,Regular,0,2.8362023076910465,0.2606744691214904
IEN20240275,Septiembre-Diciembre 2023,Ingeniería en Energía,2024,Regular,0,6.625245905227615,0.13114331162939064
IEN20240299,Septiembre-Diciembre 2022,Ingeniería en Energía,2024,Regular,0,4.175699030859609,0.19321061638970813
IEN20240299,Septiembre-Diciembre 2023,Ingeniería en Energía,2024,Regular,0,4.300474788520295,0.18866234439333399
IEN20240308,Enero-Abril 2023,Ingeniería en Energía,2024,Regular,0,3.639436845110721,0.21554340179322667
IEN20240308,Septiembre-Diciembre 2022,Ingeniería en Energía,2024,Regular,0,2.7875223258567465,0.2640248463152749
IEN20240308,Septiembre-Diciembre 2023,Ingeniería en Energía,2024,Regular,0,6.766722734806857,0.12875443531909062
IEN20240320,Mayo-Agosto 2023,Ingeniería en Energía,2024,Baja Temporal,1,4.463837307277783,0.18302155495516106
IEN20240320,Septiembre-Diciembre 2022,Ingeniería en Energía,2024,Baja Temporal,1,4.589943675888494,0.17889267906461595
IEN20240320,Septiembre-Diciembre 2023,Ingeniería en Energía,2024,Baja Temporal,0,7.143192755963122,0.1228019561820782
IEN20240328,Enero-Abril 2023,Ingeniería en Energía,2024,Regular,0,3.1503197643819614,0.24094529018751726
IEN20240328,Mayo-Agosto 2023,Ingeniería en Energía,2024,Regular,0,3.6345953989817166,0.21576856530339492
IEN20240328,Septiembre-Diciembre 2022,Ingeniería en Energía,2024,Regular,0,3.8139903116586047,0.20772787962995742
IEN20240328,Septiembre-Diciembre 2023,Ingeniería en Energía,2024,Regular,0,4.561334028092366,0.17981297202229324
IEN20240349,Enero-Abril 2023,Ingeniería en Energía,2024,Regular,0,2.6014968333548265,0.2776623293788908
IEN20240349,Septiembre-Diciembre 2022,Ingeniería en Energía,2024,Regular,0,4.1984809671595285,0.1923638859730988
IEN20240349,Septiembre-Diciembre 2023,Ingeniería en Energía,2024,Regular,0,5.399270529928883,0.15626781135804135
IEN20240352,Mayo-Agosto 2023,Ingeniería en Energía,2024,Regular,0,2.8488859656971113,0.2598154398213977
IEN20240352,Septiembre-Diciembre 2022,Ingeniería en Energía,2024,Regular,0,4.169539327175742,0.19344083422348715
IEN20240352,Septiembre-Diciembre 2023,Ingeniería en Energía,2024,Regular,0,4.94826386381084,0.16811628113607854
IEN20240366,Septiembre-Diciembre 2023,Ingeniería en Energía,2024,Irregular,1,12.459879556220585,0.07429486986292105
IEN20240373,Enero-Abril 2023,Ingeniería en Energía,2024,Regular,0,3.1293811435763663,0.24216703792421593
IEN20240373,Mayo-Agosto 2023,Ingeniería en Energía,2024,Regular,0,2.8339238453052498,0.26082938533704286
IEN20240373,Septiembre-Diciembre 2022,Ingeniería en Energía,2024,Regular,0,4.254899264491124,0.19029860510500926
IEN20240373,Septiembre-Diciembre 2023,Ingeniería en Energía,2024,Regular,0,3.8229019770830215,0.20734404405308235
IEN20240385,Enero-Abril 2023,Ingeniería en Energía,2024,Regular,0,4.1705676059399535,0.19340236434607275
IEN20240385,Septiembre-Diciembre 2022,Ingeniería en Energía,2024,Regular,0,2.559713492058978,0.28092148489781654
