id_estudiante,id_periodo,programa,cohorte,estatus_academico,promedio_general,promedio_periodo,porcentaje_avance,porcentaje_asistencia,retardos,num_asesorias,num_incidencias,recursamientos,rezago_materias,creditos_inscritos_periodo,creditos_aprobados_periodo,periodos_cursados,periodos_sin_inscripcion,materias_reprobadas_periodo,materias_reprobadas_acumuladas,materias_en_curso_periodo,tendencia_promedio,varianza_calificaciones,tutorias_abiertas,tutorias_cerradas,compromisos_pendientes,compromisos_cumplidos,permisos_aprobados,permisos_rechazados,bandera_dato_incompleto
IBM20240169,2022-1,Ingeniería Biomédica,2024,Regular,70.0,,0.0,79.9,0,2,0,0,0,6.0,0.0,1,0,0,0,1,,9.94,0,1,0,1,0,0,1
IBM20240169,2023-1,Ingeniería Biomédica,2024,Irregular,62.8,62.8,0.0,66.29,1,2,0,1,0,7.0,0.0,2,0,1,1,0,0.0,3.39,1,1,1,1,2,0,0
IBM20240169,2023-2,Ingeniería Biomédica,2024,Irregular,69.37,72.65,2.48,75.28,1,1,0,1,1,11.0,7.0,3,0,1,2,0,9.85,23.52,1,2,1,2,0,1,0
IBM20240169,2024-1,Ingeniería Biomédica,2024,Regular,70.03,72.0,4.96,74.1,2,1,0,1,1,7.0,7.0,4,0,0,2,0,2.63,2.7,0,1,0,1,1,1,0
IBM20240169,2024-2,Ingeniería Biomédica,2024,Regular,70.28,71.3,7.09,76.38,2,1,0,1,1,6.0,6.0,5,0,0,2,0,1.27,9.16,0,2,0,2,0,0,0
IBM20240190,2022-1,Ingeniería Biomédica,2024,Regular,98.6,98.6,2.13,94.2,1,1,0,0,0,14.0,6.0,1,0,0,0,2,0.0,5.87,0,2,0,2,0,1,1
IBM20240198,2022-1,Ingeniería Biomédica,2024,Irregular,46.3,46.3,0.0,61.24,3,4,0,0,1,6.0,0.0,1,0,1,1,0,0.0,8.99,2,1,2,1,3,1,0
IBM20240198,2023-1,Ingeniería Biomédica,2024,Irregular,66.4,76.45,3.9,79.64,1,2,0,0,1,11.0,11.0,2,0,0,1,0,30.15,9.92,0,1,0,2,2,0,0
IBM20240198,2023-2,Ingeniería Biomédica,2024,Irregular,62.17,49.5,3.9,59.67,2,4,2,0,2,7.0,0.0,3,0,1,2,0,-16.9,5.82,2,2,3,2,2,0,0
IBM20240198,2024-1,Ingeniería Biomédica,2024,Irregular,64.25,68.4,6.03,71.09,1,3,0,1,2,12.0,6.0,4,0,1,3,0,6.23,125.44,1,0,1,0,1,1,0
IBM20240201,2022-1,Ingeniería Biomédica,2024,Regular,73.97,73.97,3.55,70.32,2,2,0,0,1,18.0,10.0,1,0,1,1,0,0.0,46.46,1,0,1,0,2,1,0
IBM20240201,2023-1,Ingeniería Biomédica,2024,Regular,76.92,81.35,7.8,84.64,1,2,0,0,1,12.0,12.0,2,0,0,1,0,7.38,21.62,0,1,0,2,2,1,0
IBM20240201,2024-1,Ingeniería Biomédica,2024,Regular,79.22,90.7,9.22,85.84,0,0,0,0,1,4.0,4.0,3,0,0,1,0,13.78,8.55,0,0,0,0,2,1,0
IBM20240201,2024-2,Ingeniería Biomédica,2024,Regular,79.15,78.95,13.83,81.45,1,2,0,0,1,13.0,13.0,4,0,0,1,0,-0.27,36.6,0,0,0,1,0,0,0
IBM20240201,2025-1,Ingeniería Biomédica,2024,Regular,78.91,77.0,15.96,79.71,2,2,0,0,1,6.0,6.0,5,0,0,1,0,-2.15,6.66,0,1,0,1,1,0,0
IBM20240285,2022-2,Ingeniería Biomédica,2024,Irregular,64.3,64.3,0.0,68.55,3,3,0,0,1,7.0,0.0,1,0,1,1,0,0.0,4.67,1,2,1,2,3,0,0
IBM20240285,2024-1,Ingeniería Biomédica,2024,Regular,70.95,77.6,2.13,76.19,0,1,0,0,1,6.0,6.0,2,0,0,1,0,13.3,5.81,0,0,0,0,2,1,0
IBM20240285,2025-1,Ingeniería Biomédica,2024,Regular,72.33,75.1,3.55,81.85,1,2,0,0,1,4.0,4.0,3,0,0,1,0,4.15,7.38,0,1,0,1,2,0,0
IBM20240296,2022-1,Ingeniería Biomédica,2024,Regular,70.0,,0.0,84.7,2,1,0,0,0,6.0,0.0,1,0,0,0,1,,9.37,0,2,0,2,1,1,1
IBM20240296,2022-2,Ingeniería Biomédica,2024,Regular,82.1,82.1,4.26,79.49,1,2,0,0,0,18.0,12.0,2,0,0,0,1,0.0,2.89,0,1,0,2,2,0,1
IBM20240296,2023-2,Ingeniería Biomédica,2024,Regular,77.87,69.4,4.26,76.52,1,2,0,0,1,7.0,0.0,3,0,1,1,0,-12.7,6.77,1,2,1,2,3,0,0
IBM20240296,2024-1,Ingeniería Biomédica,2024,Regular,79.64,82.3,7.8,77.62,0,2,0,0,1,10.0,10.0,4,0,0,1,0,4.43,102.01,0,2,0,2,2,0,0
IBM20240296,2024-2,Ingeniería Biomédica,2024,Regular,80.18,82.9,9.93,83.58,1,0,0,0,1,6.0,6.0,5,0,0,1,0,3.26,4.15,0,1,0,1,1,1,0
IBM20240305,2023-2,Ingeniería Biomédica,2024,Regular,90.2,90.2,2.13,90.9,0,1,0,0,0,6.0,6.0,1,0,0,0,0,0.0,5.56,0,1,0,1,1,1,0
IBM20240305,2024-1,Ingeniería Biomédica,2024,Regular,92.15,94.1,3.55,84.31,2,2,0,0,0,4.0,4.0,2,0,0,0,0,3.9,9.03,0,2,0,2,1,0,0
IBM20240305,2024-2,Ingeniería Biomédica,2024,Regular,91.77,91.0,5.67,87.6,2,1,0,0,0,6.0,6.0,3,0,0,0,0,-1.15,3.08,0,1,0,1,2,1,0
IBM20240307,2024-1,Ingeniería Biomédica,2024,Regular,75.5,75.5,2.13,72.73,1,1,0,0,1,10.0,6.0,1,0,1,1,0,0.0,42.25,1,1,1,1,1,0,0
IBM20240307,2025-1,Ingeniería Biomédica,2024,Regular,79.47,87.4,4.26,88.05,0,2,0,0,1,6.0,6.0,2,1,0,1,0,11.9,9.31,0,1,0,1,2,1,0
IBM20240364,2022-1,Ingeniería Biomédica,2024,Irregular,80.4,80.4,4.26,88.14,2,1,0,0,0,12.0,12.0,1,0,0,0,0,0.0,7.91,0,1,0,1,1,1,0
IBM20240364,2022-2,Ingeniería Biomédica,2024,Irregular,78.13,77.0,9.93,86.69,2,0,0,0,0,16.0,16.0,2,0,0,0,0,-3.4,22.09,0,2,0,2,2,0,0
IBM20240364,2024-1,Ingeniería Biomédica,2024,Irregular,78.32,78.9,12.06,79.92,0,0,0,0,0,6.0,6.0,3,0,0,0,0,0.77,6.13,0,0,0,0,2,1,0
IBM20240364,2024-2,Ingeniería Biomédica,2024,Irregular,81.08,92.1,14.54,86.9,1,1,0,0,0,7.0,7.0,4,0,0,0,0,13.78,2.8,0,0,0,0,2,0,0
IBM20240364,2025-1,Ingeniería Biomédica,2024,Irregular,80.48,77.5,16.67,82.25,1,1,0,0,0,6.0,6.0,5,0,0,0,0,-3.58,4.63,0,0,0,0,1,0,0
IBM20240370,2022-1,Ingeniería Biomédica,2024,Irregular,69.6,69.6,0.0,77.45,0,3,0,1,0,14.0,0.0,1,0,1,1,1,0.0,8.48,1,2,1,2,3,1,1
IBM20240370,2022-2,Ingeniería Biomédica,2024,Irregular,60.8,52.0,0.0,62.35,3,5,0,1,1,6.0,0.0,2,0,1,2,0,-17.6,8.8,2,1,2,1,3,1,0
IBM20240370,2023-1,Ingeniería Biomédica,2024,Irregular,54.9,49.0,0.0,52.07,3,6,2,2,2,12.0,0.0,3,0,2,4,0,-11.8,174.24,3,2,3,2,3,2,0
IBM20240370,2023-2,Ingeniería Biomédica,2024,Irregular,59.46,77.7,1.42,81.21,0,2,0,2,2,4.0,4.0,4,0,0,4,0,22.8,9.98,0,0,0,0,2,1,0
IBM20240380,2023-1,Ingeniería Biomédica,2024,Irregular,71.2,71.2,1.77,78.77,2,1,0,0,0,5.0,5.0,1,0,0,0,0,0.0,4.08,0,2,0,2,0,0,0
IBM20240380,2024-1,Ingeniería Biomédica,2024,Irregular,64.95,58.7,1.77,66.62,1,2,0,0,1,6.0,0.0,2,0,1,1,0,-12.5,6.48,2,2,2,2,2,0,0
IBM20240380,2024-2,Ingeniería Biomédica,2024,Irregular,55.2,35.7,1.77,62.65,1,6,0,0,2,7.0,0.0,3,0,1,2,0,-29.25,2.49,3,1,2,1,1,1,0
IBM20240380,2025-1,Ingeniería Biomédica,2024,Irregular,61.13,78.9,3.9,78.54,2,2,0,0,2,6.0,6.0,4,0,0,2,0,23.7,5.12,0,2,0,2,1,1,0
IDS20200001,2022-1,Ingeniería en Desarrollo de Software,2020,Regular,70.9,70.9,2.96,74.76,3,1,0,0,2,8.0,8.0,1,4,0,0,0,0.0,8.72,0,0,0,0,0,1,0
IDS20200001,2022-2,Ingeniería en Desarrollo de Software,2020,Regular,70.5,70.1,4.81,73.42,0,1,0,0,2,5.0,5.0,2,4,0,0,0,-0.8,2.86,0,2,0,2,1,1,0
IDS20200001,2023-1,Ingeniería en Desarrollo de Software,2020,Regular,72.5,76.5,7.04,77.13,0,2,0,0,2,6.0,6.0,3,4,0,0,0,6.0,9.55,0,2,0,2,0,0,0
IDS20200001,2024-1,Ingeniería en Desarrollo de Software,2020,Regular,74.28,79.6,9.26,68.64,2,2,0,0,2,6.0,6.0,4,5,0,0,0,7.1,9.2,0,2,0,2,3,1,0
IDS20200001,2024-2,Ingeniería en Desarrollo de Software,2020,Regular,75.22,79.0,11.48,75.65,0,2,0,0,2,6.0,6.0,5,5,0,0,0,4.72,4.04,0,1,0,1,0,1,0
IDS20200012,2022-1,Ingeniería en Desarrollo de Software,2020,Irregular,68.1,68.1,0.0,65.2,1,1,0,0,3,12.0,0.0,1,4,1,1,1,0.0,3.16,2,2,2,2,2,1,1
IDS20200012,2022-2,Ingeniería en Desarrollo de Software,2020,Irregular,70.25,72.4,1.85,69.66,3,0,0,0,3,5.0,5.0,2,4,0,1,0,4.3,9.29,1,1,1,1,0,0,0
IDS20200012,2023-1,Ingeniería en Desarrollo de Software,2020,Irregular,74.87,84.1,4.07,73.67,1,1,0,0,3,6.0,6.0,3,4,0,1,0,13.85,7.48,1,1,1,1,2,1,0
IDS20200012,2023-2,Ingeniería en Desarrollo de Software,2020,Irregular,80.53,97.5,6.67,83.04,1,0,0,0,3,7.0,7.0,4,4,0,1,0,22.63,3.78,1,2,1,2,1,1,0
IDS20200012,2024-1,Ingeniería en Desarrollo de Software,2020,Irregular,79.88,77.3,9.26,73.45,2,0,0,0,3,7.0,7.0,5,4,0,1,0,-3.23,2.84,1,0,1,0,2,1,0
IDS20200012,2024-2,Ingeniería en Desarrollo de Software,2020,Irregular,79.13,75.4,11.48,75.58,2,2,0,0,3,6.0,6.0,6,4,0,1,0,-4.48,5.26,1,0,1,0,2,1,0
IDS20200012,2025-1,Ingeniería en Desarrollo de Software,2020,Irregular,81.03,86.7,14.44,76.3,2,2,0,0,3,8.0,8.0,7,4,0,1,0,7.57,33.64,1,2,1,2,1,0,0
IDS20200026,2022-1,Ingeniería en Desarrollo de Software,2020,Regular,70.0,,0.0,67.91,1,0,0,0,2,12.0,0.0,1,4,0,0,1,,7.25,0,2,0,2,3,1,1
IDS20200026,2022-2,Ingeniería en Desarrollo de Software,2020,Irregular,65.1,65.1,0.0,66.02,3,2,0,0,3,8.0,0.0,2,4,1,1,0,0.0,6.73,2,1,2,1,2,0,0
IDS20200026,2023-2,Ingeniería en Desarrollo de Software,2020,Irregular,75.3,85.5,2.22,73.01,1,1,0,0,3,6.0,6.0,3,5,0,1,0,20.4,3.11,1,2,1,2,1,0,0
IDS20200026,2024-2,Ingeniería en Desarrollo de Software,2020,Irregular,75.25,75.2,6.67,62.78,3,1,0,0,4,12.0,12.0,4,6,0,1,0,-0.1,0.81,1,1,1,2,1,1,0
IDS20200026,2025-1,Ingeniería en Desarrollo de Software,2020,Irregular,72.92,68.25,8.15,59.24,4,1,2,1,4,8.0,4.0,5,6,1,2,0,-7.0,74.82,2,2,3,2,3,1,0
IDS20200055,2022-1,Ingeniería en Desarrollo de Software,2020,Regular,70.0,,0.0,71.85,0,1,0,0,2,7.0,0.0,1,4,0,0,1,,7.19,0,0,0,0,2,1,1
IDS20200055,2022-2,Ingeniería en Desarrollo de Software,2020,Regular,82.2,82.2,2.96,75.68,2,2,0,0,2,8.0,8.0,2,4,0,0,0,0.0,1.21,0,1,0,2,2,1,0
IDS20200055,2023-1,Ingeniería en Desarrollo de Software,2020,Regular,85.43,91.9,4.44,81.27,0,2,0,0,2,4.0,4.0,3,4,0,0,0,9.7,7.21,0,2,0,2,2,1,0
IDS20200065,2022-1,Ingeniería en Desarrollo de Software,2020,Baja Temporal,94.0,94.0,2.22,50.89,4,0,3,0,2,13.0,6.0,1,4,0,0,0,0.0,6.55,0,1,2,1,3,2,1
IDS20200065,2022-2,Ingeniería en Desarrollo de Software,2020,Baja Temporal,89.57,87.35,5.19,47.9,2,1,3,0,2,8.0,8.0,2,4,0,0,0,-6.65,2.72,0,1,2,2,1,2,0
IDS20200066,2022-1,Ingeniería en Desarrollo de Software,2020,Regular,70.0,,0.0,69.74,2,2,0,0,2,6.0,0.0,1,4,0,0,1,,4.72,0,0,0,0,1,1,1
IDS20200066,2022-2,Ingeniería en Desarrollo de Software,2020,Regular,80.9,80.9,1.48,71.99,2,1,0,0,2,4.0,4.0,2,4,0,0,0,0.0,9.7,0,2,0,2,2,0,0
IDS20200066,2023-1,Ingeniería en Desarrollo de Software,2020,Irregular,67.75,54.6,1.48,53.56,4,3,2,0,3,8.0,0.0,3,4,1,1,0,-26.3,8.56,2,1,3,1,3,1,0
IDS20200066,2024-2,Ingeniería en Desarrollo de Software,2020,Irregular,74.5,88.0,2.96,72.56,2,2,0,0,4,4.0,4.0,4,6,0,1,0,20.25,5.09,1,1,1,1,2,0,0
IDS20200066,2025-1,Ingeniería en Desarrollo de Software,2020,Irregular,65.18,51.2,2.96,46.47,4,6,2,1,5,10.0,0.0,5,6,2,3,0,-23.3,176.89,4,0,4,0,2,2,0
IDS20200078,2022-1,Ingeniería en Desarrollo de Software,2020,Irregular,72.4,72.4,2.96,76.43,1,2,0,0,2,8.0,8.0,1,4,0,0,0,0.0,9.66,0,2,0,2,1,0,0
IDS20200078,2022-2,Ingeniería en Desarrollo de Software,2020,Irregular,75.15,77.9,5.19,69.98,2,0,0,0,2,6.0,6.0,2,4,0,0,0,5.5,8.55,0,1,0,1,1,1,0
IDS20200078,2024-2,Ingeniería en Desarrollo de Software,2020,Irregular,74.07,71.9,7.41,62.4,2,0,0,0,3,6.0,6.0,3,7,0,0,0,-3.25,4.87,1,1,1,1,3,0,0
IDS20200078,2025-1,Ingeniería en Desarrollo de Software,2020,Irregular,71.78,64.9,7.41,54.29,3,2,2,0,4,4.0,0.0,4,7,1,1,0,-9.17,5.14,2,1,3,1,3,1,0
IDS20200099,2022-1,Ingeniería en Desarrollo de Software,2020,Regular,70.0,,0.0,71.28,2,1,0,0,2,12.0,0.0,1,4,0,0,2,,7.6,0,0,0,0,2,0,1
IDS20200099,2022-2,Ingeniería en Desarrollo de Software,2020,Irregular,55.55,55.55,1.48,56.99,3,5,2,0,3,8.0,4.0,2,4,1,1,0,0.0,359.1,2,2,3,2,3,1,0
IDS20200101,2022-2,Ingeniería en Desarrollo de Software,2020,Regular,97.9,97.9,2.22,78.7,2,2,0,0,2,6.0,6.0,1,5,0,0,0,0.0,3.31,0,0,0,0,0,1,0
IDS20200101,2024-1,Ingeniería en Desarrollo de Software,2020,Irregular,91.5,85.1,4.44,72.15,0,0,0,0,3,6.0,6.0,2,7,0,0,0,-12.8,6.39,1,1,1,1,2,1,0
IDS20200101,2024-2,Ingeniería en Desarrollo de Software,2020,Irregular,80.7,69.9,6.67,61.87,2,3,0,0,4,11.0,6.0,3,7,1,1,0,-21.6,49.0,2,0,2,0,3,0,0
IDS20200114,2022-1,Ingeniería en Desarrollo de Software,2020,Irregular,80.55,80.55,3.7,71.86,1,2,0,0,2,10.0,10.0,1,4,0,0,0,0.0,7.02,0,2,0,2,1,1,0
IDS20200114,2022-2,Ingeniería en Desarrollo de Software,2020,Irregular,77.93,72.7,5.19,69.71,3,0,0,0,2,4.0,4.0,2,4,0,0,0,-7.85,2.14,0,0,0,0,1,1,0
IDS20200114,2023-1,Ingeniería en Desarrollo de Software,2020,Irregular,74.38,69.05,6.67,63.73,1,3,0,0,3,10.0,4.0,3,4,1,1,0,-8.88,7.56,2,0,2,0,2,0,0
IDS20200114,2023-2,Ingeniería en Desarrollo de Software,2020,Irregular,73.38,68.4,6.67,64.73,3,2,0,1,3,4.0,0.0,4,4,1,2,0,-5.98,5.2,2,2,2,2,2,1,0
IDS20200117,2022-2,Ingeniería en Desarrollo de Software,2020,Irregular,85.65,85.65,3.7,76.42,2,2,0,0,2,10.0,10.0,1,5,0,0,0,0.0,21.62,0,0,0,1,1,1,0
IDS20200117,2023-1,Ingeniería en Desarrollo de Software,2020,Irregular,86.63,88.6,5.56,72.93,2,2,0,0,2,5.0,5.0,2,5,0,0,0,2.95,9.28,0,2,0,2,2,0,0
IDS20200117,2023-2,Ingeniería en Desarrollo de Software,2020,Irregular,85.82,84.6,10.37,76.47,2,0,0,0,2,13.0,13.0,3,5,0,0,0,-2.03,27.04,0,0,0,1,1,1,0
IDS20200152,2022-1,Ingeniería en Desarrollo de Software,2020,Irregular,72.45,72.45,3.7,68.65,3,2,0,0,2,10.0,10.0,1,4,0,0,0,0.0,2.4,0,0,0,1,2,0,0
IDS20200152,2022-2,Ingeniería en Desarrollo de Software,2020,Irregular,64.57,48.8,3.7,52.77,4,3,2,0,3,7.0,0.0,2,4,1,1,0,-23.65,5.11,2,2,3,2,4,1,0
IDS20200152,2023-1,Ingeniería en Desarrollo de Software,2020,Irregular,58.16,53.35,3.7,34.95,2,7,3,2,5,24.0,0.0,3,4,4,5,0,-11.22,86.87,6,2,6,2,2,2,0
IDS20200152,2023-2,Ingeniería en Desarrollo de Software,2020,Irregular,58.93,64.3,3.7,56.37,2,3,2,2,6,6.0,0.0,4,4,1,6,0,6.14,5.96,3,1,3,1,1,1,0
IDS20200152,2024-1,Ingeniería en Desarrollo de Software,2020,Irregular,60.33,71.6,6.3,67.41,1,0,0,2,6,7.0,7.0,5,4,0,6,0,12.67,9.54,2,0,2,0,3,0,0
IDS20200174,2022-2,Ingeniería en Desarrollo de Software,2020,Regular,78.55,78.55,3.33,70.09,0,1,0,0,2,9.0,9.0,1,5,0,0,0,0.0,28.62,0,0,0,1,1,0,0
IDS20200174,2023-1,Ingeniería en Desarrollo de Software,2020,Irregular,73.98,69.4,5.93,60.6,2,3,0,0,3,14.0,7.0,2,5,1,1,0,-9.15,34.81,2,2,2,2,1,0,0
IDS20200191,2022-1,Ingeniería en Desarrollo de Software,2020,Egresado,69.6,69.6,0.0,71.51,1,2,0,0,3,4.0,0.0,1,4,1,1,0,0.0,8.18,2,2,2,2,3,0,0
IDS20200191,2024-1,Ingeniería en Desarrollo de Software,2020,Egresado,79.6,89.6,1.85,71.38,1,0,0,0,4,5.0,5.0,2,7,0,1,0,20.0,9.33,1,2,1,2,2,1,0
IDS20200191,2024-2,Ingeniería en Desarrollo de Software,2020,Egresado,84.5,94.3,4.44,77.05,0,1,0,0,4,7.0,7.0,3,7,0,1,0,14.7,5.85,1,2,1,2,2,0,0
IDS20200195,2023-1,Ingeniería en Desarrollo de Software,2020,Irregular,64.9,64.9,0.0,54.29,2,4,2,0,4,6.0,0.0,1,6,1,1,0,0.0,4.07,2,0,3,0,2,2,0
IDS20200195,2023-2,Ingeniería en Desarrollo de Software,2020,Irregular,76.3,82.0,4.07,64.39,2,2,0,0,4,11.0,11.0,2,6,0,1,0,17.1,0.25,1,2,1,2,1,1,0
IDS20200195,2024-1,Ingeniería en Desarrollo de Software,2020,Irregular,73.6,65.5,4.07,53.41,3,4,2,0,5,6.0,0.0,3,6,1,2,0,-10.8,5.92,2,2,3,2,4,2,0
IDS20200195,2024-2,Ingeniería en Desarrollo de Software,2020,Irregular,75.64,83.8,5.56,71.68,1,1,0,0,5,4.0,4.0,4,6,0,2,0,10.2,6.91,1,1,1,1,1,1,0
IDS20200210,2022-1,Ingeniería en Desarrollo de Software,2020,Regular,77.2,77.2,2.22,71.0,1,2,0,1,2,12.0,6.0,1,4,1,1,0,0.0,60.84,1,2,1,2,3,1,0
IDS20200210,2022-2,Ingeniería en Desarrollo de Software,2020,Regular,80.17,86.1,4.44,73.66,0,2,0,1,2,6.0,6.0,2,4,0,1,0,8.9,3.37,0,1,0,1,1,0,0
IDS20200309,2022-1,Ingeniería en Desarrollo de Software,2020,Regular,70.0,,0.0,76.13,0,1,0,0,2,10.0,0.0,1,4,0,0,2,,8.49,0,0,0,0,2,1,1
IDS20200309,2022-2,Ingeniería en Desarrollo de Software,2020,Regular,70.2,70.2,2.59,69.06,1,0,0,0,2,7.0,7.0,2,4,0,0,0,0.0,7.92,0,0,0,0,1,1,0
IDS20200353,2022-1,Ingeniería en Desarrollo de Software,2020,Regular,70.0,,0.0,73.08,2,1,0,0,2,6.0,0.0,1,4,0,0,1,,2.92,0,1,0,1,3,1,1
IDS20200353,2023-1,Ingeniería en Desarrollo de Software,2020,Regular,81.3,81.3,1.48,76.18,3,2,0,0,2,4.0,4.0,2,5,0,0,0,0.0,2.95,0,2,0,2,1,0,0
IDS20200353,2023-2,Ingeniería en Desarrollo de Software,2020,Regular,83.7,86.1,3.7,76.72,1,1,0,0,2,6.0,6.0,3,5,0,0,0,4.8,9.4,0,1,0,1,0,0,0
IDS20200353,2024-1,Ingeniería en Desarrollo de Software,2020,Irregular,78.45,75.82,8.89,60.09,2,4,1,1,3,24.0,14.0,4,5,2,2,0,-7.88,134.29,3,0,3,0,2,1,0
IDS20200353,2024-2,Ingeniería en Desarrollo de Software,2020,Irregular,79.63,86.7,10.74,71.23,1,2,0,1,3,5.0,5.0,5,5,0,2,0,8.25,5.19,1,1,1,1,2,0,0
IDS20200377,2022-1,Ingeniería en Desarrollo de Software,2020,Regular,70.0,,0.0,68.72,3,1,0,0,2,4.0,0.0,1,4,0,0,1,,2.13,0,0,0,0,2,1,1
IDS20200377,2022-2,Ingeniería en Desarrollo de Software,2020,Regular,85.2,85.2,5.19,81.07,0,0,0,0,2,22.0,14.0,2,4,0,0,1,0.0,0.49,0,0,0,1,1,0,1
IDS20200377,2023-1,Ingeniería en Desarrollo de Software,2020,Regular,83.55,81.9,9.63,79.15,2,2,0,0,2,12.0,12.0,3,4,0,0,0,-3.3,67.24,0,1,0,2,0,0,0
IDS20200377,2023-2,Ingeniería en Desarrollo de Software,2020,Regular,83.42,82.9,11.48,77.31,0,0,0,0,2,5.0,5.0,4,4,0,0,0,-0.65,9.99,0,1,0,1,2,1,0
IDS20200377,2025-1,Ingeniería en Desarrollo de Software,2020,Irregular,84.2,88.1,12.96,70.74,3,2,0,0,3,4.0,4.0,5,6,0,0,0,4.68,5.78,1,2,1,2,2,0,0
IDS20210033,2022-1,Ingeniería en Desarrollo de Software,2021,Regular,86.7,86.7,2.22,78.92,0,0,0,0,1,12.0,6.0,1,2,0,0,1,0.0,2.82,0,0,0,0,2,1,1
IDS20210033,2022-2,Ingeniería en Desarrollo de Software,2021,Regular,84.1,81.5,4.81,78.65,1,2,0,0,1,7.0,7.0,2,2,0,0,0,-5.2,5.85,0,1,0,1,0,0,0
IDS20210033,2023-1,Ingeniería en Desarrollo de Software,2021,Regular,80.15,76.2,8.89,74.49,1,0,0,0,1,11.0,11.0,3,2,0,0,0,-7.9,13.69,0,0,0,1,2,0,0
IDS20210033,2024-1,Ingeniería en Desarrollo de Software,2021,Regular,80.66,82.7,11.48,75.72,2,0,0,0,1,7.0,7.0,4,3,0,0,0,2.55,4.42,0,2,0,2,2,1,0
IDS20210038,2022-1,Ingeniería en Desarrollo de Software,2021,Irregular,75.4,75.4,2.59,73.93,3,0,0,0,1,7.0,7.0,1,2,0,0,0,0.0,4.74,0,0,0,0,1,0,0
IDS20210038,2022-2,Ingeniería en Desarrollo de Software,2021,Irregular,79.63,81.75,5.56,81.37,1,0,0,0,1,8.0,8.0,2,2,0,0,0,6.35,24.5,0,1,0,2,2,1,0
IDS20210041,2022-2,Ingeniería en Desarrollo de Software,2021,Regular,79.55,79.55,4.44,76.96,2,2,0,0,1,12.0,12.0,1,3,0,0,0,0.0,1.56,0,1,0,2,1,1,0
IDS20210041,2023-2,Ingeniería en Desarrollo de Software,2021,Regular,81.15,82.75,8.89,77.42,2,0,0,0,2,12.0,12.0,2,4,0,0,0,3.2,6.0,0,0,0,1,2,0,0
IDS20210041,2024-2,Ingeniería en Desarrollo de Software,2021,Regular,79.6,73.4,11.11,68.98,0,0,0,0,2,6.0,6.0,3,5,0,0,0,-7.75,6.08,0,2,0,2,3,0,0
IDS20210041,2025-1,Ingeniería en Desarrollo de Software,2021,Regular,80.62,85.7,13.33,79.34,2,1,0,0,2,6.0,6.0,4,5,0,0,0,6.1,3.69,0,0,0,0,0,0,0
IDS20210046,2022-1,Ingeniería en Desarrollo de Software,2021,Regular,70.0,,0.0,80.35,1,0,0,0,1,6.0,0.0,1,2,0,0,1,,5.6,0,1,0,1,2,0,1
IDS20210046,2022-2,Ingeniería en Desarrollo de Software,2021,Regular,85.0,85.0,2.22,83.16,2,2,0,0,1,6.0,6.0,2,2,0,0,0,0.0,7.38,0,1,0,1,1,0,0
IDS20210046,2023-1,Ingeniería en Desarrollo de Software,2021,Regular,78.85,72.7,4.44,75.41,0,0,0,0,1,6.0,6.0,3,2,0,0,0,-12.3,4.91,0,2,0,2,2,1,0
IDS20210046,2023-2,Ingeniería en Desarrollo de Software,2021,Regular,80.07,82.5,6.3,80.96,0,2,0,0,1,5.0,5.0,4,2,0,0,0,3.65,4.19,0,2,0,2,0,0,0
IDS20210046,2024-2,Ingeniería en Desarrollo de Software,2021,Regular,80.92,83.5,8.89,74.62,1,2,0,0,1,7.0,7.0,5,3,0,0,0,3.43,5.68,0,1,0,1,1,0,0
IDS20210047,2023-1,Ingeniería en Desarrollo de Software,2021,Regular,88.4,88.4,4.44,77.16,2,1,0,0,2,12.0,12.0,1,4,0,0,0,0.0,2.25,0,1,0,2,2,1,0
IDS20210047,2023-2,Ingeniería en Desarrollo de Software,2021,Regular,85.35,82.3,9.26,75.28,0,2,0,0,2,13.0,13.0,2,4,0,0,0,-6.1,29.16,0,0,0,1,1,0,0
IDS20210047,2024-2,Ingeniería en Desarrollo de Software,2021,Regular,86.13,87.7,12.59,78.82,1,2,0,0,2,9.0,9.0,3,5,0,0,0,2.35,16.0,0,0,0,1,1,1,0
IDS20210047,2025-1,Ingeniería en Desarrollo de Software,2021,Regular,86.81,90.9,14.81,80.22,1,0,0,0,2,6.0,6.0,4,5,0,0,0,4.77,4.66,0,1,0,1,1,1,0
IDS20210050,2022-1,Ingeniería en Desarrollo de Software,2021,Regular,70.0,,0.0,75.61,0,2,0,0,1,10.0,0.0,1,2,0,0,2,,9.51,0,2,0,2,2,1,1
IDS20210050,2022-2,Ingeniería en Desarrollo de Software,2021,Regular,70.0,,0.0,78.31,2,1,0,0,1,6.0,0.0,2,2,0,0,1,,8.82,0,0,0,0,1,1,1
IDS20210050,2023-2,Ingeniería en Desarrollo de Software,2021,Regular,83.03,83.03,5.19,76.13,3,0,0,0,1,14.0,14.0,3,3,0,0,0,0.0,1.88,0,2,0,3,2,0,0
IDS20210050,2024-1,Ingeniería en Desarrollo de Software,2021,Regular,80.53,73.0,7.78,73.56,1,0,0,0,1,7.0,7.0,4,3,0,0,0,-10.03,6.01,0,2,0,2,0,1,0
IDS20210059,2022-1,Ingeniería en Desarrollo de Software,2021,Regular,76.7,76.7,1.85,74.81,2,2,0,0,1,5.0,5.0,1,2,0,0,0,0.0,7.3,0,1,0,1,2,0,0
