id_estudiante,id_periodo,programa,cohorte,promedio_general,promedio_periodo,materias_aprobadas,materias_reprobadas,materias_en_curso,creditos_acumulados,porcentaje_avance,porcentaje_asistencia,faltas,retardos,num_tutorias,num_asesorias,num_incidencias,num_permisos,recursamientos,rezago_materias,estatus_academico,creditos_inscritos_periodo,creditos_aprobados_periodo,creditos_totales_plan,periodos_cursados,periodos_sin_inscripcion,materias_reprobadas_periodo,materias_reprobadas_acumuladas,materias_en_curso_periodo,tendencia_promedio,varianza_calificaciones,tutorias_abiertas,tutorias_cerradas,compromisos_pendientes,compromisos_cumplidos,permisos_aprobados,permisos_rechazados,bandera_dato_incompleto
IAG20210361,2022-2,Ingeniería Agroindustrial,2021,84.5,87.1,2,0,0,11.0,3.99,81.01,4,2,2,1,0,1,0,1,Regular,4.0,4.0,276,2,2,0,0,0,5.2,5.35,0,2,0,2,0,1,0
IAG20210361,2023-1,Ingeniería Agroindustrial,2021,88.67,97.0,3,0,0,17.0,6.16,82.76,6,2,2,0,0,3,0,1,Regular,6.0,6.0,276,3,2,0,0,0,12.5,6.95,0,2,0,2,2,1,0
IAG20210361,2023-2,Ingeniería Agroindustrial,2021,90.38,92.95,5,0,0,27.0,9.78,84.73,5,2,2,0,0,1,0,1,Regular,10.0,10.0,276,4,2,0,0,0,4.28,49.7,0,2,0,2,0,1,0
IAG20210386,2022-1,Ingeniería Agroindustrial,2021,83.4,83.4,1,0,0,5.0,1.81,75.63,6,0,0,0,0,1,0,1,Regular,5.0,5.0,276,1,2,0,0,0,0.0,8.16,0,0,0,0,1,0,0
IAG20210386,2022-2,Ingeniería Agroindustrial,2021,84.73,85.4,3,0,1,15.0,5.43,83.59,7,2,2,2,0,2,0,1,Regular,15.0,10.0,276,2,2,0,0,1,2.0,121.0,0,2,0,2,1,1,1
IAG20210386,2023-2,Ingeniería Agroindustrial,2021,82.14,78.25,5,0,0,26.0,9.42,82.44,5,1,1,0,0,1,0,1,Regular,11.0,11.0,276,3,3,0,0,0,-6.48,58.52,0,1,0,2,1,0,0
IAG20210386,2024-1,Ingeniería Agroindustrial,2021,84.57,96.7,6,0,0,30.0,10.87,82.24,4,1,1,0,0,1,0,1,Regular,4.0,4.0,276,4,3,0,0,0,14.56,3.74,0,1,0,1,1,0,0
IAG20210386,2024-2,Ingeniería Agroindustrial,2021,83.34,76.0,7,0,0,36.0,13.04,75.21,8,2,1,2,0,2,0,1,Regular,6.0,6.0,276,5,3,0,0,0,-8.57,9.36,0,1,0,1,2,0,0
IAG20220048,2022-2,Ingeniería Agroindustrial,2022,71.4,71.4,1,0,0,7.0,2.54,83.54,4,1,2,0,0,2,0,0,Irregular,7.0,7.0,276,1,1,0,0,0,0.0,6.39,0,2,0,2,2,0,0
IAG20220048,2023-2,Ingeniería Agroindustrial,2022,71.3,71.2,2,0,0,13.0,4.71,75.66,10,2,2,2,0,4,0,1,Irregular,6.0,6.0,276,2,2,0,0,0,-0.2,5.71,0,2,0,2,3,1,0
IAG20220048,2024-1,Ingeniería Agroindustrial,2022,76.58,81.85,4,0,0,23.0,8.33,76.43,7,0,0,2,0,1,0,1,Irregular,10.0,10.0,276,3,2,0,0,0,10.55,113.42,0,0,0,1,0,1,0
IAG20220062,2022-1,Ingeniería Agroindustrial,2022,77.9,77.9,1,0,1,6.0,2.17,78.98,8,1,0,0,0,3,0,0,Regular,12.0,6.0,276,1,0,0,0,1,0.0,6.78,0,0,0,0,2,1,1
IAG20220062,2022-2,Ingeniería Agroindustrial,2022,87.1,96.3,2,0,1,13.0,4.71,93.49,1,1,2,0,0,3,0,0,Regular,12.0,7.0,276,2,0,0,0,1,18.4,5.68,0,2,0,2,2,1,1
IAG20220062,2023-1,Ingeniería Agroindustrial,2022,86.12,85.15,4,0,0,26.0,9.42,87.58,4,1,0,2,0,1,0,0,Regular,13.0,13.0,276,3,0,0,0,0,-1.95,5.06,0,0,0,1,1,0,0
IAG20220062,2023-2,Ingeniería Agroindustrial,2022,86.38,87.4,5,0,0,30.0,10.87,84.37,7,1,0,0,0,1,0,0,Regular,4.0,4.0,276,4,0,0,0,0,1.28,7.47,0,0,0,0,0,1,0
IAG20220072,2022-1,Ingeniería Agroindustrial,2022,82.85,82.85,2,0,0,12.0,4.35,88.64,5,0,2,0,0,0,0,0,Irregular,12.0,12.0,276,1,0,0,0,0,0.0,0.2,0,2,0,2,0,0,0
IAG20220072,2022-2,Ingeniería Agroindustrial,2022,84.4,87.5,3,0,0,18.0,6.52,88.44,2,1,2,2,0,2,0,0,Irregular,6.0,6.0,276,2,0,0,0,0,4.65,9.29,0,2,0,2,1,1,0
IAG20220087,2022-1,Ingeniería Agroindustrial,2022,70.0,,0,0,1,0.0,0.0,79.36,8,0,2,1,0,1,0,0,Regular,6.0,0.0,276,1,0,0,0,1,,5.96,0,2,0,2,0,1,1
IAG20220087,2022-2,Ingeniería Agroindustrial,2022,82.4,82.4,1,0,0,6.0,2.17,81.49,6,1,1,2,0,1,0,0,Regular,6.0,6.0,276,2,0,0,0,0,0.0,2.37,0,1,0,1,0,1,0
IAG20220087,2024-1,Ingeniería Agroindustrial,2022,78.87,77.1,3,0,0,18.0,6.52,81.38,5,2,1,1,0,2,0,1,Regular,12.0,12.0,276,3,2,0,0,0,-5.3,0.01,0,1,0,2,2,0,0
IAG20220087,2024-2,Ingeniería Agroindustrial,2022,76.0,67.4,3,1,0,18.0,6.52,66.83,9,3,4,2,0,3,0,2,Regular,6.0,0.0,276,4,2,1,1,0,-11.47,7.83,2,2,2,2,2,1,0
IAG20220087,2025-1,Ingeniería Agroindustrial,2022,78.27,81.3,6,1,0,34.0,12.32,80.78,6,2,1,0,0,1,0,2,Regular,16.0,16.0,276,5,2,0,1,0,5.3,17.13,0,1,0,2,1,0,0
IAG20220113,2022-1,Ingeniería Agroindustrial,2022,61.3,61.3,0,2,0,0.0,0.0,57.86,13,1,5,5,2,4,0,2,Irregular,10.0,0.0,276,1,0,2,2,0,0.0,25.0,3,2,3,2,3,1,0
IAG20220113,2022-2,Ingeniería Agroindustrial,2022,57.9,51.1,0,3,0,0.0,0.0,60.32,11,3,2,5,0,1,0,3,Irregular,6.0,0.0,276,2,0,1,3,0,-10.2,6.79,2,0,2,0,1,0,0
IAG20220113,2023-1,Ingeniería Agroindustrial,2022,59.48,61.85,1,4,0,6.0,2.17,65.56,11,1,3,3,0,1,0,4,Irregular,13.0,6.0,276,3,0,1,4,0,3.95,68.06,2,1,2,1,1,0,0
IAG20220113,2023-2,Ingeniería Agroindustrial,2022,58.8,57.1,1,6,0,6.0,2.17,51.35,16,3,5,3,2,6,1,5,Irregular,10.0,0.0,276,4,0,2,6,0,-2.38,0.81,4,1,4,1,4,2,0
IAG20220113,2024-1,Ingeniería Agroindustrial,2022,58.42,55.8,1,7,0,6.0,2.17,51.96,15,3,4,3,2,4,1,6,Irregular,4.0,0.0,276,5,0,1,7,0,-3.0,7.65,3,1,3,1,3,1,0
IAG20220116,2022-2,Ingeniería Agroindustrial,2022,77.0,77.0,1,0,0,5.0,1.81,89.07,4,2,2,2,0,1,0,0,Egresado,5.0,5.0,276,1,1,0,0,0,0.0,5.91,0,2,0,2,1,0,0
IAG20220116,2023-1,Ingeniería Agroindustrial,2022,84.05,91.1,2,0,0,13.0,4.71,89.93,3,1,2,1,0,2,0,0,Egresado,8.0,8.0,276,2,1,0,0,0,14.1,7.39,0,2,0,2,1,1,0
IAG20220116,2024-2,Ingeniería Agroindustrial,2022,80.88,77.7,4,0,0,26.0,9.42,80.66,5,1,2,2,0,1,0,1,Egresado,13.0,13.0,276,3,3,0,0,0,-6.35,6.25,0,2,0,2,0,1,0
IAG20220116,2025-1,Ingeniería Agroindustrial,2022,80.38,78.4,5,0,0,32.0,11.59,84.65,6,2,2,1,0,3,0,1,Egresado,6.0,6.0,276,4,3,0,0,0,-2.47,6.39,0,2,0,2,2,1,0
IAG20220135,2022-1,Ingeniería Agroindustrial,2022,73.8,73.8,1,0,0,6.0,2.17,82.8,5,1,2,0,0,2,0,0,Regular,6.0,6.0,276,1,0,0,0,0,0.0,4.85,0,2,0,2,1,1,0
IAG20220135,2022-2,Ingeniería Agroindustrial,2022,79.3,84.8,2,0,0,12.0,4.35,81.68,7,1,0,2,0,2,0,0,Regular,6.0,6.0,276,2,0,0,0,0,11.0,4.3,0,0,0,0,1,1,0
IAG20220135,2023-2,Ingeniería Agroindustrial,2022,78.47,77.65,4,0,0,24.0,8.7,83.21,5,1,1,0,0,2,0,0,Regular,12.0,12.0,276,3,1,0,0,0,-1.65,9.3,0,1,0,2,2,0,0
IAG20220135,2024-2,Ingeniería Agroindustrial,2022,80.7,83.67,7,0,0,39.0,14.13,79.77,7,2,2,2,0,2,0,1,Regular,15.0,15.0,276,4,2,0,0,0,5.19,15.61,0,2,0,3,1,1,0
IAG20220135,2025-1,Ingeniería Agroindustrial,2022,79.85,73.9,8,0,0,45.0,16.3,75.73,6,3,0,0,0,1,0,1,Regular,6.0,6.0,276,5,2,0,0,0,-6.8,8.32,0,0,0,0,0,1,0
IAG20220148,2022-1,Ingeniería Agroindustrial,2022,89.4,89.4,1,0,0,6.0,2.17,90.11,1,0,2,2,0,0,0,0,Regular,6.0,6.0,276,1,0,0,0,0,0.0,7.37,0,2,0,2,0,0,0
IAG20220148,2022-2,Ingeniería Agroindustrial,2022,89.4,,1,0,1,6.0,2.17,82.59,7,0,0,1,0,2,0,0,Regular,6.0,0.0,276,2,0,0,0,1,,6.46,0,0,0,0,2,0,1
IAG20220148,2023-1,Ingeniería Agroindustrial,2022,91.15,92.9,2,0,0,13.0,4.71,88.13,6,1,2,0,0,1,0,0,Regular,7.0,7.0,276,3,0,0,0,0,3.5,2.47,0,2,0,2,1,0,0
IAG20220148,2023-2,Ingeniería Agroindustrial,2022,85.5,79.85,4,0,0,23.0,8.33,81.52,7,2,0,2,0,2,0,0,Regular,10.0,10.0,276,4,0,0,0,0,-11.3,41.6,0,0,0,1,2,0,0
IAG20220223,2022-1,Ingeniería Agroindustrial,2022,73.7,73.7,1,0,2,6.0,2.17,80.99,4,0,2,2,0,0,0,0,Regular,16.0,6.0,276,1,0,0,0,2,0.0,9.62,0,2,0,2,0,0,1
IAG20220229,2023-1,Ingeniería Agroindustrial,2022,60.3,60.3,0,1,0,0.0,0.0,74.54,6,1,4,4,0,0,1,1,Egresado,7.0,0.0,276,1,2,1,1,0,0.0,3.79,2,2,2,2,0,0,0
IAG20220229,2024-1,Ingeniería Agroindustrial,2022,65.3,70.3,1,1,0,5.0,1.81,83.52,6,1,1,2,0,2,1,1,Egresado,5.0,5.0,276,2,3,0,1,0,10.0,5.67,0,1,0,1,2,0,0
IAG20220229,2025-1,Ingeniería Agroindustrial,2022,76.65,88.0,3,1,0,17.0,6.16,78.89,7,1,2,1,0,3,1,2,Egresado,12.0,12.0,276,3,4,0,1,0,22.7,6.76,0,2,0,2,2,1,0
IAG20220232,2022-1,Ingeniería Agroindustrial,2022,77.4,77.4,2,0,0,10.0,3.62,85.11,6,0,1,2,0,1,0,0,Irregular,10.0,10.0,276,1,0,0,0,0,0.0,0.25,0,1,0,2,1,0,0
IAG20220232,2023-1,Ingeniería Agroindustrial,2022,80.9,87.9,3,0,0,16.0,5.8,86.89,4,2,1,0,0,3,0,0,Irregular,6.0,6.0,276,2,1,0,0,0,10.5,9.74,0,1,0,1,2,1,0
IAG20220232,2024-1,Ingeniería Agroindustrial,2022,77.54,72.5,5,0,0,27.0,9.78,75.94,9,1,0,1,0,2,0,1,Irregular,11.0,11.0,276,3,2,0,0,0,-8.4,2.89,0,0,0,1,2,0,0
IAG20220232,2025-1,Ingeniería Agroindustrial,2022,80.39,83.95,9,0,0,47.0,17.03,75.76,10,0,3,2,0,1,0,1,Irregular,20.0,20.0,276,4,3,0,0,0,6.41,49.32,0,3,0,4,1,0,0
IAG20220242,2022-1,Ingeniería Agroindustrial,2022,81.65,81.65,2,0,1,10.0,3.62,81.52,5,1,0,2,0,2,0,0,Regular,14.0,10.0,276,1,0,0,0,1,0.0,6.5,0,0,0,1,1,1,1
IAG20220244,2022-2,Ingeniería Agroindustrial,2022,80.23,80.23,3,0,0,19.0,6.88,86.51,6,1,1,1,0,1,0,0,Regular,19.0,19.0,276,1,1,0,0,0,0.0,42.14,0,1,0,2,1,0,0
IAG20220244,2023-1,Ingeniería Agroindustrial,2022,80.03,79.4,4,0,0,24.0,8.7,80.16,5,1,1,0,0,2,0,0,Regular,5.0,5.0,276,2,1,0,0,0,-0.83,7.43,0,1,0,1,1,1,0
IAG20220244,2023-2,Ingeniería Agroindustrial,2022,82.3,91.4,5,0,0,30.0,10.87,90.26,3,1,2,2,0,2,0,0,Regular,6.0,6.0,276,3,1,0,0,0,11.38,2.36,0,2,0,2,2,0,0
IAG20220244,2024-1,Ingeniería Agroindustrial,2022,81.87,79.7,6,0,0,34.0,12.32,86.74,5,2,2,0,0,2,0,0,Regular,4.0,4.0,276,4,1,0,0,0,-2.6,9.37,0,2,0,2,1,1,0
IAG20220258,2022-2,Ingeniería Agroindustrial,2022,82.7,82.7,1,0,0,8.0,2.9,86.94,5,0,1,0,0,2,0,0,Regular,8.0,8.0,276,1,1,0,0,0,0.0,3.3,0,1,0,1,2,0,0
IAG20220258,2023-1,Ingeniería Agroindustrial,2022,83.0,83.3,2,0,0,14.0,5.07,88.12,5,0,0,2,0,3,0,0,Regular,6.0,6.0,276,2,1,0,0,0,0.6,9.57,0,0,0,0,2,1,0
IAG20220258,2023-2,Ingeniería Agroindustrial,2022,79.83,76.65,4,0,0,24.0,8.7,80.91,5,2,0,0,0,1,0,0,Regular,10.0,10.0,276,3,1,0,0,0,-6.35,0.02,0,0,0,1,0,1,0
IAG20220258,2024-2,Ingeniería Agroindustrial,2022,79.3,77.2,5,0,0,30.0,10.87,76.55,7,1,0,2,0,2,0,1,Regular,6.0,6.0,276,4,2,0,0,0,-2.62,8.64,0,0,0,0,1,1,0
IAG20220258,2025-1,Ingeniería Agroindustrial,2022,77.41,74.27,7,1,0,42.0,15.22,70.69,11,2,1,2,0,2,1,1,Regular,16.0,12.0,276,5,2,1,1,0,-5.03,60.27,1,0,1,0,1,1,0
IAG20220262,2022-2,Ingeniería Agroindustrial,2022,85.5,85.5,1,0,2,6.0,2.17,81.33,6,1,2,1,0,3,0,0,Regular,18.0,6.0,276,1,1,0,0,2,0.0,8.57,0,2,0,2,2,1,1
IAG20220262,2023-1,Ingeniería Agroindustrial,2022,82.45,79.4,2,0,0,10.0,3.62,80.56,6,1,1,2,0,0,0,0,Regular,4.0,4.0,276,2,1,0,0,0,-6.1,2.49,0,1,0,1,0,0,0
IAG20220262,2023-2,Ingeniería Agroindustrial,2022,87.17,96.6,3,0,0,16.0,5.8,83.95,4,0,1,2,0,2,0,0,Regular,6.0,6.0,276,3,1,0,0,0,14.15,3.39,0,1,0,1,2,0,0
IAG20220262,2024-1,Ingeniería Agroindustrial,2022,86.78,85.6,4,0,0,20.0,7.25,82.81,7,0,0,1,0,1,0,0,Regular,4.0,4.0,276,4,1,0,0,0,-1.57,5.92,0,0,0,0,1,0,0
IAG20220264,2022-1,Ingeniería Agroindustrial,2022,70.0,,0,0,1,0.0,0.0,85.02,5,2,0,0,0,3,0,0,Regular,4.0,0.0,276,1,0,0,0,1,,6.81,0,0,0,0,2,1,1
IAG20220264,2022-2,Ingeniería Agroindustrial,2022,78.4,78.4,1,0,1,7.0,2.54,79.26,8,0,2,2,0,2,0,0,Regular,13.0,7.0,276,2,0,0,0,1,0.0,9.81,0,2,0,2,1,1,1
IAG20220264,2023-1,Ingeniería Agroindustrial,2022,82.5,83.87,4,0,0,25.0,9.06,84.38,4,2,1,2,0,0,0,0,Regular,18.0,18.0,276,3,0,0,0,0,5.47,2.88,0,1,0,2,0,0,0
IAG20220276,2022-1,Ingeniería Agroindustrial,2022,79.7,79.7,1,0,0,6.0,2.17,50.19,17,3,1,1,3,6,0,0,Baja Temporal,6.0,6.0,276,1,0,0,0,0,0.0,4.8,0,1,2,1,4,2,0
IAG20220276,2023-1,Ingeniería Agroindustrial,2022,78.9,78.5,3,0,0,19.0,6.88,56.04,15,3,2,1,3,5,0,0,Baja Temporal,13.0,13.0,276,2,1,0,0,0,-1.2,0.09,0,2,2,2,3,2,0
IAG20220276,2024-1,Ingeniería Agroindustrial,2022,82.4,92.9,4,0,0,25.0,9.06,51.55,14,2,2,2,3,1,0,1,Baja Temporal,6.0,6.0,276,3,2,0,0,0,14.0,2.13,0,2,2,2,1,0,0
IAG20220276,2024-2,Ingeniería Agroindustrial,2022,80.88,74.8,5,0,0,31.0,11.23,43.49,17,3,2,2,3,5,0,1,Baja Temporal,6.0,6.0,276,4,2,0,0,0,-7.6,7.36,0,2,2,2,3,2,0
IAG20220279,2022-1,Ingeniería Agroindustrial,2022,70.0,,0,0,1,0.0,0.0,77.42,9,0,2,1,0,3,0,0,Regular,4.0,0.0,276,1,0,0,0,1,,8.39,0,2,0,2,3,0,1
IAG20220279,2023-2,Ingeniería Agroindustrial,2022,86.9,86.9,1,0,0,6.0,2.17,86.13,4,0,1,2,0,3,0,1,Regular,6.0,6.0,276,2,2,0,0,0,0.0,3.44,0,1,0,1,2,1,0
IAG20220279,2024-2,Ingeniería Agroindustrial,2022,87.05,87.2,2,0,0,10.0,3.62,81.99,6,2,1,1,0,1,0,1,Regular,4.0,4.0,276,3,3,0,0,0,0.3,2.06,0,1,0,1,0,1,0
IAG20220279,2025-1,Ingeniería Agroindustrial,2022,82.43,73.2,3,0,0,16.0,5.8,76.27,7,0,0,1,0,1,0,1,Regular,6.0,6.0,276,4,3,0,0,0,-13.85,8.36,0,0,0,0,0,1,0
IAG20220280,2022-1,Ingeniería Agroindustrial,2022,89.5,89.5,1,0,0,6.0,2.17,87.97,4,0,0,0,0,0,0,0,Regular,6.0,6.0,276,1,0,0,0,0,0.0,7.39,0,0,0,0,0,0,0
IAG20220280,2022-2,Ingeniería Agroindustrial,2022,79.6,69.7,1,1,0,6.0,2.17,73.17,10,1,3,1,0,2,1,0,Regular,4.0,0.0,276,2,0,1,1,0,-19.8,9.88,1,2,1,2,1,1,0
IAG20220280,2023-1,Ingeniería Agroindustrial,2022,80.48,80.93,5,1,0,28.0,10.14,88.91,2,2,3,0,0,0,1,0,Regular,22.0,22.0,276,3,0,0,1,0,1.33,58.88,0,3,0,4,0,0,0
IAG20220289,2023-2,Ingeniería Agroindustrial,2022,73.3,73.3,3,0,0,17.0,6.16,75.94,7,1,2,0,0,1,0,1,Regular,17.0,17.0,276,1,3,0,0,0,0.0,4.34,0,2,0,3,0,1,0
IAG20220289,2024-1,Ingeniería Agroindustrial,2022,76.78,82.0,5,0,0,27.0,9.78,82.57,5,2,1,2,0,2,0,1,Regular,10.0,10.0,276,2,3,0,0,0,8.7,10.24,0,1,0,2,1,1,0
IAG20220289,2024-2,Ingeniería Agroindustrial,2022,77.33,80.1,6,0,0,33.0,11.96,75.25,7,0,0,0,0,3,0,1,Regular,6.0,6.0,276,3,3,0,0,0,3.32,9.14,0,0,0,0,2,1,0
IAG20220371,2022-1,Ingeniería Agroindustrial,2022,46.5,46.5,0,1,1,0.0,0.0,67.96,11,0,2,3,0,4,0,1,Irregular,10.0,0.0,276,1,0,1,1,1,0.0,8.71,2,0,2,0,3,1,1
IAG20220371,2022-2,Ingeniería Agroindustrial,2022,48.93,50.15,0,3,0,0.0,0.0,51.97,17,3,5,4,2,6,1,2,Irregular,11.0,0.0,276,2,0,2,3,0,3.65,13.32,3,2,3,2,4,2,0
IAG20220371,2023-1,Ingeniería Agroindustrial,2022,47.7,44.0,0,4,0,0.0,0.0,55.18,16,3,5,4,2,6,1,3,Irregular,4.0,0.0,276,3,0,1,4,0,-4.93,4.65,3,2,3,2,4,2,0
IAG20220371,2023-2,Ingeniería Agroindustrial,2022,48.36,51.0,0,5,0,0.0,0.0,61.38,14,2,2,4,0,4,2,3,Irregular,6.0,0.0,276,4,0,1,5,0,3.3,2.74,2,0,2,0,2,2,0
IAG20220382,2022-1,Ingeniería Agroindustrial,2022,72.7,72.7,1,0,0,4.0,1.45,85.57,5,0,2,0,0,3,0,0,Regular,4.0,4.0,276,1,0,0,0,0,0.0,3.87,0,2,0,2,2,1,0
IAG20220382,2022-2,Ingeniería Agroindustrial,2022,75.83,77.4,2,1,1,10.0,3.62,70.28,11,1,3,1,0,1,0,1,Regular,16.0,6.0,276,2,0,1,1,1,4.7,92.16,1,2,1,2,1,0,1
IAG20220382,2023-1,Ingeniería Agroindustrial,2022,76.97,78.1,5,1,0,25.0,9.06,76.98,9,1,2,0,0,2,0,1,Regular,15.0,15.0,276,3,0,0,1,0,2.27,7.94,0,2,0,3,2,0,0
IAG20220382,2023-2,Ingeniería Agroindustrial,2022,77.33,79.5,6,1,0,31.0,11.23,79.35,7,1,0,1,0,1,0,1,Regular,6.0,6.0,276,4,0,0,1,0,2.53,9.39,0,0,0,0,0,1,0
IAG20220383,2024-1,Ingeniería Agroindustrial,2022,75.0,75.0,1,0,0,6.0,2.17,76.45,7,2,1,2,0,3,0,2,Egresado,6.0,6.0,276,1,4,0,0,0,0.0,5.91,0,1,0,1,2,1,0
IAG20220383,2025-1,Ingeniería Agroindustrial,2022,79.2,81.3,3,0,0,18.0,6.52,79.09,7,2,0,1,0,2,0,2,Egresado,12.0,12.0,276,2,5,0,0,0,6.3,54.76,0,0,0,1,2,0,0
IAG20220384,2023-1,Ingeniería Agroindustrial,2022,82.0,82.0,1,0,0,8.0,2.9,76.13,7,2,2,1,0,2,0,1,Irregular,8.0,8.0,276,1,2,0,0,0,0.0,6.66,0,2,0,2,1,1,0
IAG20220384,2025-1,Ingeniería Agroindustrial,2022,76.3,73.45,2,1,0,14.0,5.07,64.05,10,3,3,3,0,3,0,3,Irregular,12.0,6.0,276,2,5,1,1,0,-8.55,37.82,2,1,2,1,2,1,0
IAG20230002,2022-1,Ingeniería Agroindustrial,2023,75.3,75.3,1,0,0,7.0,2.54,77.72,7,2,1,0,0,0,0,0,Regular,7.0,7.0,276,1,0,0,0,0,0.0,2.02,0,1,0,1,0,0,0
IAG20230002,2022-2,Ingeniería Agroindustrial,2023,75.3,,1,0,1,7.0,2.54,85.42,5,2,1,2,0,1,0,0,Regular,6.0,0.0,276,2,0,0,0,1,,3.8,0,1,0,1,0,1,1
IAG20230002,2023-1,Ingeniería Agroindustrial,2023,72.1,70.5,2,1,0,13.0,4.71,69.08,8,2,1,3,0,2,0,1,Regular,13.0,6.0,276,3,0,1,1,0,-4.8,54.76,1,0,1,0,2,0,0
IAG20230002,2023-2,Ingeniería Agroindustrial,2023,71.5,69.7,2,2,0,13.0,4.71,69.97,12,1,3,3,0,2,0,2,Regular,4.0,0.0,276,4,0,1,2,0,-2.4,5.81,1,2,1,2,2,0,0
IAG20230002,2024-1,Ingeniería Agroindustrial,2023,71.68,72.4,3,2,0,19.0,6.88,78.52,8,0,0,2,0,0,0,2,Regular,6.0,6.0,276,5,0,0,2,0,0.9,7.18,0,0,0,0,0,0,0
IAG20230024,2022-1,Ingeniería Agroindustrial,2023,70.0,,0,0,1,0.0,0.0,80.94,6,0,1,0,0,1,0,0,Regular,6.0,0.0,276,1,0,0,0,1,,7.81,0,1,0,1,0,1,1
IAG20230024,2022-2,Ingeniería Agroindustrial,2023,68.6,68.6,0,1,0,0.0,0.0,73.78,7,0,3,2,0,1,0,1,Irregular,5.0,0.0,276,2,0,1,1,0,0.0,6.87,1,2,1,2,1,0,0
IAG20230024,2023-1,Ingeniería Agroindustrial,2023,73.87,76.5,2,1,0,12.0,4.35,83.42,7,0,2,2,0,1,0,1,Regular,12.0,12.0,276,3,0,0,1,0,7.9,2.56,0,2,0,2,1,0,0
IAG20230024,2023-2,Ingeniería Agroindustrial,2023,74.88,77.9,3,1,0,18.0,6.52,80.25,6,1,2,1,0,3,0,1,Regular,6.0,6.0,276,4,0,0,1,0,4.03,7.94,0,2,0,2,2,1,0
IAG20230024,2024-1,Ingeniería Agroindustrial,2023,76.42,79.5,5,1,0,30.0,10.87,77.68,9,2,0,2,0,1,0,1,Regular,12.0,12.0,276,5,0,0,1,0,4.62,0.09,0,0,0,1,1,0,0
IAG20230024,2024-2,Ingeniería Agroindustrial,2023,78.3,89.6,6,1,0,35.0,12.68,85.68,3,2,1,2,0,1,0,1,Regular,5.0,5.0,276,6,0,0,1,0,13.18,5.4,0,1,0,1,1,0,0
IAG20230030,2022-2,Ingeniería Agroindustrial,2023,66.4,66.4,0,1,0,0.0,0.0,72.35,9,0,2,2,0,4,0,1,Irregular,5.0,0.0,276,1,0,1,1,0,0.0,6.21,1,1,1,1,3,1,0
IAG20230030,2024-1,Ingeniería Agroindustrial,2023,67.9,69.4,0,2,0,0.0,0.0,65.34,11,2,2,3,0,3,0,2,Irregular,5.0,0.0,276,2,1,1,2,0,3.0,9.74,1,1,1,1,3,0,0
IAG20230030,2025-1,Ingeniería Agroindustrial,2023,77.47,96.6,1,2,0,5.0,1.81,83.69,6,0,2,1,0,2,0,3,Irregular,5.0,5.0,276,3,2,0,2,0,28.7,2.33,1,1,1,1,2,0,0
IAG20230074,2023-1,Ingeniería Agroindustrial,2023,79.9,79.9,1,0,0,8.0,2.9,83.81,7,1,2,0,0,1,0,0,Regular,8.0,8.0,276,1,0,0,0,0,0.0,3.5,0,2,0,2,1,0,0
IAG20230074,2023-2,Ingeniería Agroindustrial,2023,80.45,81.0,2,0,0,14.0,5.07,80.25,5,1,1,1,0,0,0,0,Regular,6.0,6.0,276,2,0,0,0,0,1.1,4.27,0,1,0,1,0,0,0
IAG20230074,2024-1,Ingeniería Agroindustrial,2023,81.03,82.2,3,0,0,18.0,6.52,86.04,4,1,2,1,0,2,0,0,Regular,4.0,4.0,276,3,0,0,0,0,1.75,4.76,0,2,0,2,2,0,0
IAG20230074,2025-1,Ingeniería Agroindustrial,2023,83.3,86.7,5,0,0,28.0,10.14,86.76,5,1,2,0,0,2,0,0,Regular,10.0,10.0,276,4,1,0,0,0,5.67,176.89,0,2,0,2,2,0,0
IAG20230105,2022-1,Ingeniería Agroindustrial,2023,68.5,68.5,0,1,1,0.0,0.0,72.76,10,0,3,3,0,2,0,1,Irregular,13.0,0.0,276,1,0,1,1,1,0.0,7.57,1,2,1,2,1,1,1
IAG20230105,2022-2,Ingeniería Agroindustrial,2023,60.93,57.15,0,3,0,0.0,0.0,60.52,14,2,3,3,1,5,0,3,Irregular,11.0,0.0,276,2,0,2,3,0,-11.35,74.82,3,0,3,0,3,2,0
IAG20230105,2023-2,Ingeniería Agroindustrial,2023,57.0,45.2,0,4,0,0.0,0.0,61.77,10,3,3,4,0,3,1,3,Irregular,6.0,0.0,276,3,0,1,4,0,-15.73,5.36,3,0,2,0,3,0,0
IAG20230105,2024-1,Ingeniería Agroindustrial,2023,61.15,69.45,1,5,0,6.0,2.17,64.71,12,1,4,2,0,3,1,4,Irregular,10.0,6.0,276,4,0,1,5,0,12.45,83.72,2,2,2,2,2,1,0
IAG20230105,2025-1,Ingeniería Agroindustrial,2023,62.01,67.2,1,6,0,6.0,2.17,59.39,14,2,3,1,2,4,1,5,Irregular,6.0,0.0,276,5,0,1,6,0,6.05,6.26,2,1,3,1,2,2,0
IAG20230140,2022-1,Ingeniería Agroindustrial,2023,70.0,,0,0,1,0.0,0.0,80.6,8,1,1,0,0,3,0,0,Regular,6.0,0.0,276,1,0,0,0,1,,8.13,0,1,0,1,2,1,1
IAG20230140,2022-2,Ingeniería Agroindustrial,2023,70.0,,0,0,1,0.0,0.0,82.7,7,2,0,0,0,2,0,0,Regular,4.0,0.0,276,2,0,0,0,1,,9.69,0,0,0,0,2,0,1
