id_estudiante,id_periodo,programa,cohorte,promedio_general,promedio_periodo,materias_aprobadas,materias_reprobadas,materias_en_curso,creditos_acumulados,porcentaje_avance,porcentaje_asistencia,faltas,retardos,num_tutorias,num_asesorias,num_incidencias,num_permisos,recursamientos,rezago_materias,estatus_academico,creditos_inscritos_periodo,creditos_aprobados_periodo,creditos_totales_plan,periodos_cursados,periodos_sin_inscripcion,materias_reprobadas_periodo,materias_reprobadas_acumuladas,materias_en_curso_periodo,tendencia_promedio,varianza_calificaciones,tutorias_abiertas,tutorias_cerradas,compromisos_pendientes,compromisos_cumplidos,permisos_aprobados,permisos_rechazados,bandera_dato_incompleto,student_profile_id,program_id,sexo
IDS20200152,2023-1,Ingeniería en Desarrollo de Software,2020,58.16,53.35,2,5,0,10.0,3.7,25.35,22,3,8,7,3,4,0,8,Irregular,24.0,0.0,270,3,7,4,5,0,-11.22,86.87,6,2,6,2,2,2,0,09ebfb3b-e727-4ae9-b8be-a758a82e0669,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20200152,2023-2,Ingeniería en Desarrollo de Software,2020,58.93,64.3,2,6,0,10.0,3.7,46.77,17,2,4,3,2,4,0,9,Irregular,6.0,0.0,270,4,7,1,6,0,6.14,5.96,3,1,3,1,2,2,0,09ebfb3b-e727-4ae9-b8be-a758a82e0669,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20200152,2024-1,Ingeniería en Desarrollo de Software,2020,60.33,71.6,3,6,0,17.0,6.3,54.61,16,2,2,0,1,5,0,10,Irregular,7.0,7.0,270,5,8,0,6,0,12.67,9.54,2,0,2,0,4,1,0,09ebfb3b-e727-4ae9-b8be-a758a82e0669,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20200174,2022-2,Ingeniería en Desarrollo de Software,2020,78.55,78.55,2,0,0,9.0,3.33,65.69,10,1,1,1,0,1,0,3,Irregular,9.0,9.0,270,1,7,0,0,0,0.0,28.62,1,0,1,1,1,0,0,7f89f5bf-0381-4fa1-b3ed-363168edacc0,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20200174,2023-1,Ingeniería en Desarrollo de Software,2020,73.98,69.4,3,1,0,16.0,5.93,53.0,13,3,4,3,2,1,0,5,Irregular,14.0,7.0,270,2,8,1,1,0,-9.15,34.81,2,2,3,2,1,0,0,7f89f5bf-0381-4fa1-b3ed-363168edacc0,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20200191,2022-1,Ingeniería en Desarrollo de Software,2020,69.6,69.6,0,1,0,0.0,0.0,67.11,12,1,4,2,0,3,0,4,Egresado,4.0,0.0,270,1,6,1,1,0,0.0,8.18,2,2,2,2,3,0,0,350f2165-88c0-44da-a845-6015ec96feea,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20200191,2024-1,Ingeniería en Desarrollo de Software,2020,79.6,89.6,1,1,0,5.0,1.85,68.18,12,1,3,0,0,3,0,5,Egresado,5.0,5.0,270,2,8,0,1,0,20.0,9.33,1,2,1,2,2,1,0,350f2165-88c0-44da-a845-6015ec96feea,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20200191,2024-2,Ingeniería en Desarrollo de Software,2020,84.5,94.3,2,1,0,12.0,4.44,73.85,6,0,3,1,0,2,0,5,Egresado,7.0,7.0,270,3,8,0,1,0,14.7,5.85,1,2,1,2,2,0,0,350f2165-88c0-44da-a845-6015ec96feea,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20200195,2023-1,Ingeniería en Desarrollo de Software,2020,64.9,64.9,0,1,0,0.0,0.0,49.89,15,3,2,4,2,4,0,5,Irregular,6.0,0.0,270,1,8,1,1,0,0.0,4.07,2,0,3,0,2,2,0,83d694ba-d31a-4485-adce-db627c2f0055,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20200195,2023-2,Ingeniería en Desarrollo de Software,2020,76.3,82.0,2,1,0,11.0,4.07,59.99,14,2,3,2,1,3,0,5,Irregular,11.0,11.0,270,2,8,0,1,0,17.1,0.25,1,2,1,2,1,2,0,83d694ba-d31a-4485-adce-db627c2f0055,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20200195,2024-1,Ingeniería en Desarrollo de Software,2020,73.6,65.5,2,2,0,11.0,4.07,49.01,17,3,5,4,2,6,0,6,Irregular,6.0,0.0,270,3,8,1,2,0,-10.8,5.92,3,2,3,2,4,2,0,83d694ba-d31a-4485-adce-db627c2f0055,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20200195,2024-2,Ingeniería en Desarrollo de Software,2020,75.64,83.8,3,2,0,15.0,5.56,67.28,11,2,3,1,0,2,0,6,Irregular,4.0,4.0,270,4,8,0,2,0,10.2,6.91,2,1,2,1,1,1,0,83d694ba-d31a-4485-adce-db627c2f0055,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20210033,2022-1,Ingeniería en Desarrollo de Software,2021,86.7,86.7,1,0,1,6.0,2.22,77.72,8,0,0,0,0,3,0,1,Regular,12.0,6.0,270,1,3,0,0,1,0.0,2.82,0,0,0,0,2,1,1,5e13e4b3-4d0a-40b7-841e-4931f83d0daf,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20210033,2022-2,Ingeniería en Desarrollo de Software,2021,84.1,81.5,2,0,0,13.0,4.81,77.45,7,1,1,2,0,0,0,1,Regular,7.0,7.0,270,2,3,0,0,0,-5.2,5.85,0,1,0,1,0,0,0,5e13e4b3-4d0a-40b7-841e-4931f83d0daf,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20210033,2023-1,Ingeniería en Desarrollo de Software,2021,80.15,76.2,4,0,0,24.0,8.89,70.09,11,2,0,0,0,2,0,2,Regular,11.0,11.0,270,3,4,0,0,0,-7.9,13.69,0,0,0,1,2,0,0,5e13e4b3-4d0a-40b7-841e-4931f83d0daf,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20210033,2024-1,Ingeniería en Desarrollo de Software,2021,80.66,82.7,5,0,0,31.0,11.48,68.12,12,2,3,0,0,3,0,3,Irregular,7.0,7.0,270,4,6,0,0,0,2.55,4.42,1,2,1,2,2,1,0,5e13e4b3-4d0a-40b7-841e-4931f83d0daf,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20210038,2022-1,Ingeniería en Desarrollo de Software,2021,75.4,75.4,1,0,0,7.0,2.59,72.73,8,3,0,0,0,1,0,1,Regular,7.0,7.0,270,1,3,0,0,0,0.0,4.74,0,0,0,0,1,0,0,decdffe5-bf75-4628-b755-2145f15528c2,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20210038,2022-2,Ingeniería en Desarrollo de Software,2021,79.63,81.75,3,0,0,15.0,5.56,80.17,6,1,1,0,0,3,0,1,Regular,8.0,8.0,270,2,3,0,0,0,6.35,24.5,0,1,0,2,2,1,0,decdffe5-bf75-4628-b755-2145f15528c2,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20210041,2022-2,Ingeniería en Desarrollo de Software,2021,79.55,79.55,2,0,0,12.0,4.44,73.76,8,2,1,2,0,2,0,2,Regular,12.0,12.0,270,1,4,0,0,0,0.0,1.56,0,1,0,2,1,1,0,f5ee1de5-dc4a-42d4-b112-09da43e69f3c,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20210041,2023-2,Ingeniería en Desarrollo de Software,2021,81.15,82.75,4,0,0,24.0,8.89,73.02,8,2,1,0,0,2,0,3,Irregular,12.0,12.0,270,2,6,0,0,0,3.2,6.0,1,0,1,1,2,0,0,f5ee1de5-dc4a-42d4-b112-09da43e69f3c,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20210041,2024-2,Ingeniería en Desarrollo de Software,2021,79.6,73.4,5,0,0,30.0,11.11,61.38,12,1,3,0,0,3,0,4,Irregular,6.0,6.0,270,3,8,0,0,0,-7.75,6.08,1,2,1,2,3,0,0,f5ee1de5-dc4a-42d4-b112-09da43e69f3c,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20210041,2025-1,Ingeniería en Desarrollo de Software,2021,80.62,85.7,6,0,0,36.0,13.33,71.74,9,2,1,1,0,1,0,4,Irregular,6.0,6.0,270,4,8,0,0,0,6.1,3.69,1,0,1,0,1,0,0,f5ee1de5-dc4a-42d4-b112-09da43e69f3c,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20210046,2022-1,Ingeniería en Desarrollo de Software,2021,70.0,,0,0,1,0.0,0.0,79.15,7,2,1,0,0,2,0,1,Regular,6.0,0.0,270,1,3,0,0,1,,5.6,0,1,0,1,2,0,1,bd97f370-b002-4842-9e6c-c367ad0df2d8,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20210046,2022-2,Ingeniería en Desarrollo de Software,2021,85.0,85.0,1,0,0,6.0,2.22,81.96,5,2,1,2,0,1,0,1,Regular,6.0,6.0,270,2,3,0,0,0,0.0,7.38,0,1,0,1,1,0,0,bd97f370-b002-4842-9e6c-c367ad0df2d8,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20210046,2023-1,Ingeniería en Desarrollo de Software,2021,78.85,72.7,2,0,0,12.0,4.44,71.01,8,0,2,0,0,3,0,2,Regular,6.0,6.0,270,3,4,0,0,0,-12.3,4.91,0,2,0,2,2,1,0,bd97f370-b002-4842-9e6c-c367ad0df2d8,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20210046,2023-2,Ingeniería en Desarrollo de Software,2021,80.07,82.5,3,0,0,17.0,6.3,76.56,9,0,2,2,0,1,0,2,Regular,5.0,5.0,270,4,4,0,0,0,3.65,4.19,0,2,0,2,1,0,0,bd97f370-b002-4842-9e6c-c367ad0df2d8,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20210046,2024-2,Ingeniería en Desarrollo de Software,2021,80.92,83.5,4,0,0,24.0,8.89,67.02,11,1,2,2,0,2,0,3,Irregular,7.0,7.0,270,5,6,0,0,0,3.43,5.68,1,1,1,1,2,0,0,bd97f370-b002-4842-9e6c-c367ad0df2d8,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20210047,2023-1,Ingeniería en Desarrollo de Software,2021,88.4,88.4,2,0,0,12.0,4.44,72.76,9,3,2,1,0,4,0,3,Irregular,12.0,12.0,270,1,6,0,0,0,0.0,2.25,1,1,1,2,3,1,0,a7c67ed2-88b8-41a3-8fcd-89fd8638111b,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20210047,2023-2,Ingeniería en Desarrollo de Software,2021,85.35,82.3,4,0,0,25.0,9.26,70.88,10,1,1,2,0,1,0,3,Irregular,13.0,13.0,270,2,6,0,0,0,-6.1,29.16,1,0,1,1,1,0,0,a7c67ed2-88b8-41a3-8fcd-89fd8638111b,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20210047,2024-2,Ingeniería en Desarrollo de Software,2021,86.13,87.7,6,0,0,34.0,12.59,71.22,10,1,1,2,0,3,0,4,Irregular,9.0,9.0,270,3,8,0,0,0,2.35,16.0,1,0,1,1,2,1,0,a7c67ed2-88b8-41a3-8fcd-89fd8638111b,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20210047,2025-1,Ingeniería en Desarrollo de Software,2021,86.81,90.9,7,0,0,40.0,14.81,72.62,8,2,2,0,0,2,0,4,Irregular,6.0,6.0,270,4,8,0,0,0,4.77,4.66,1,1,1,1,1,1,0,a7c67ed2-88b8-41a3-8fcd-89fd8638111b,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20210050,2022-1,Ingeniería en Desarrollo de Software,2021,70.0,,0,0,2,0.0,0.0,74.41,7,0,2,2,0,3,0,1,Regular,10.0,0.0,270,1,3,0,0,2,,9.51,0,2,0,2,2,1,1,2c5ef5cf-1eee-48b7-96f1-d1c09b343b9e,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20210050,2022-2,Ingeniería en Desarrollo de Software,2021,70.0,,0,0,1,0.0,0.0,77.11,6,2,0,1,0,2,0,1,Regular,6.0,0.0,270,2,3,0,0,1,,8.82,0,0,0,0,1,1,1,2c5ef5cf-1eee-48b7-96f1-d1c09b343b9e,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20210050,2023-2,Ingeniería en Desarrollo de Software,2021,83.03,83.03,3,0,0,14.0,5.19,71.73,11,3,2,0,0,2,0,2,Regular,14.0,14.0,270,3,5,0,0,0,0.0,1.88,0,2,0,3,2,0,0,2c5ef5cf-1eee-48b7-96f1-d1c09b343b9e,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20210050,2024-1,Ingeniería en Desarrollo de Software,2021,80.53,73.0,4,0,0,21.0,7.78,65.96,10,1,3,0,0,2,0,3,Irregular,7.0,7.0,270,4,6,0,0,0,-10.03,6.01,1,2,1,2,1,1,0,2c5ef5cf-1eee-48b7-96f1-d1c09b343b9e,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20210059,2022-1,Ingeniería en Desarrollo de Software,2021,76.7,76.7,1,0,0,5.0,1.85,73.61,7,3,1,2,0,2,0,1,Regular,5.0,5.0,270,1,3,0,0,0,0.0,7.3,0,1,0,1,2,0,0,30809b7c-a4fc-45f7-a68d-d08d050b4964,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20210059,2023-2,Ingeniería en Desarrollo de Software,2021,84.3,91.9,2,0,0,11.0,4.07,70.25,10,2,2,1,0,3,0,3,Irregular,6.0,6.0,270,2,6,0,0,0,15.2,8.05,1,1,1,1,3,0,0,30809b7c-a4fc-45f7-a68d-d08d050b4964,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20210059,2024-2,Ingeniería en Desarrollo de Software,2021,83.03,80.5,3,0,0,18.0,6.67,62.98,11,3,2,0,0,4,0,4,Irregular,7.0,7.0,270,3,8,0,0,0,-3.8,6.36,1,1,1,1,3,1,0,30809b7c-a4fc-45f7-a68d-d08d050b4964,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20210068,2023-1,Ingeniería en Desarrollo de Software,2021,50.4,50.4,0,1,0,0.0,0.0,52.97,16,4,5,5,2,3,0,4,Irregular,6.0,0.0,270,1,6,1,1,0,0.0,9.29,3,2,3,2,2,1,0,9f693990-4c35-4560-a172-6944f4a79116,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20210068,2023-2,Ingeniería en Desarrollo de Software,2021,49.0,47.6,0,2,0,0.0,0.0,50.44,18,1,5,4,2,4,0,5,Irregular,6.0,0.0,270,2,6,1,2,0,-2.8,6.33,3,2,3,2,2,2,0,9f693990-4c35-4560-a172-6944f4a79116,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20210068,2024-1,Ingeniería en Desarrollo de Software,2021,51.3,55.9,0,3,0,0.0,0.0,51.93,16,2,3,3,2,4,0,6,Irregular,7.0,0.0,270,3,7,1,3,0,6.9,3.6,3,0,3,0,3,1,0,9f693990-4c35-4560-a172-6944f4a79116,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20210068,2025-1,Ingeniería en Desarrollo de Software,2021,53.4,59.7,0,4,0,0.0,0.0,40.6,19,2,5,4,2,4,0,8,Irregular,6.0,0.0,270,4,8,1,4,0,8.4,2.06,3,2,3,2,2,2,0,9f693990-4c35-4560-a172-6944f4a79116,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20210085,2022-1,Ingeniería en Desarrollo de Software,2021,87.8,87.8,1,0,0,6.0,2.22,85.52,5,0,1,0,0,2,0,1,Regular,6.0,6.0,270,1,3,0,0,0,0.0,8.75,0,1,0,1,2,0,0,26680bfa-5482-453e-87ea-299967da990f,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20210085,2022-2,Ingeniería en Desarrollo de Software,2021,87.03,86.65,3,0,0,18.0,6.67,83.91,6,1,1,2,0,2,0,1,Regular,12.0,12.0,270,2,3,0,0,0,-1.15,1.56,0,1,0,2,1,1,0,26680bfa-5482-453e-87ea-299967da990f,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20210085,2024-1,Ingeniería en Desarrollo de Software,2021,83.25,71.9,4,0,0,23.0,8.52,69.49,8,3,2,1,0,2,0,3,Irregular,5.0,5.0,270,3,7,0,0,0,-15.13,3.72,1,1,1,1,1,1,0,26680bfa-5482-453e-87ea-299967da990f,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20210085,2024-2,Ingeniería en Desarrollo de Software,2021,83.1,82.5,5,0,0,27.0,10.0,68.84,8,1,3,0,0,1,0,3,Irregular,4.0,4.0,270,4,7,0,0,0,-0.75,3.72,1,2,1,2,0,1,0,26680bfa-5482-453e-87ea-299967da990f,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20210085,2025-1,Ingeniería en Desarrollo de Software,2021,83.83,87.5,6,0,0,34.0,12.59,65.4,11,2,2,2,0,3,0,4,Irregular,7.0,7.0,270,5,8,0,0,0,4.4,3.12,1,1,1,1,2,1,0,26680bfa-5482-453e-87ea-299967da990f,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20210130,2023-1,Ingeniería en Desarrollo de Software,2021,80.15,80.15,1,1,0,7.0,2.59,61.93,14,2,4,3,0,3,0,4,Irregular,11.0,7.0,270,1,6,1,1,0,0.0,126.56,2,2,2,2,1,2,0,80b35fa4-6e76-4cca-aeb9-aeab6bf3f54b,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20210130,2024-1,Ingeniería en Desarrollo de Software,2021,84.27,92.5,2,1,0,13.0,4.81,69.81,12,1,3,1,0,4,0,5,Irregular,6.0,6.0,270,2,8,0,1,0,12.35,7.26,1,2,1,2,3,1,0,80b35fa4-6e76-4cca-aeb9-aeab6bf3f54b,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20210142,2022-1,Ingeniería en Desarrollo de Software,2021,88.2,88.2,2,0,0,11.0,4.07,79.42,6,2,1,0,0,2,0,1,Regular,11.0,11.0,270,1,3,0,0,0,0.0,139.24,0,1,0,2,2,0,0,a7cecd2c-9831-414d-94fe-07f6e9f32124,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20210142,2022-2,Ingeniería en Desarrollo de Software,2021,87.87,87.2,3,0,0,15.0,5.56,83.81,7,2,0,0,0,1,0,1,Regular,4.0,4.0,270,2,3,0,0,0,-1.0,9.62,0,0,0,0,1,0,0,a7cecd2c-9831-414d-94fe-07f6e9f32124,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20210192,2022-2,Ingeniería en Desarrollo de Software,2021,87.0,87.0,1,0,2,7.0,2.59,72.45,10,1,1,2,0,3,0,2,Regular,19.0,7.0,270,1,4,0,0,2,0.0,5.02,0,1,0,1,3,0,1,d6ee35dd-7814-4f88-8388-bff30bcb6ac7,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20220005,2022-2,Ingeniería en Desarrollo de Software,2022,36.7,36.7,0,1,0,0.0,0.0,54.64,16,3,3,5,2,6,0,1,Irregular,6.0,0.0,270,1,1,1,1,0,0.0,2.63,2,1,3,1,4,2,0,1f0bd803-ced1-4d76-9add-3f4d90529d8e,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20220005,2023-1,Ingeniería en Desarrollo de Software,2022,52.5,68.3,0,2,0,0.0,0.0,62.0,13,1,4,1,0,3,0,3,Irregular,6.0,0.0,270,2,2,1,2,0,31.6,9.61,2,2,2,2,2,1,0,1f0bd803-ced1-4d76-9add-3f4d90529d8e,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20220005,2024-1,Ingeniería en Desarrollo de Software,2022,57.48,62.45,0,4,0,0.0,0.0,45.1,18,2,6,5,2,6,0,6,Irregular,11.0,0.0,270,3,4,2,4,0,9.95,41.6,4,2,4,2,4,2,0,1f0bd803-ced1-4d76-9add-3f4d90529d8e,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20220005,2024-2,Ingeniería en Desarrollo de Software,2022,59.3,62.95,1,5,0,6.0,2.22,55.33,14,2,3,3,2,3,0,7,Irregular,11.0,6.0,270,4,4,1,5,0,5.48,131.1,3,0,3,0,1,2,0,1f0bd803-ced1-4d76-9add-3f4d90529d8e,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20220005,2025-1,Ingeniería en Desarrollo de Software,2022,57.1,50.5,2,6,0,10.0,3.7,43.1,17,4,6,4,2,6,0,8,Irregular,11.0,4.0,270,5,5,1,6,0,-8.8,510.76,4,2,4,2,4,2,0,1f0bd803-ced1-4d76-9add-3f4d90529d8e,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20220014,2022-1,Ingeniería en Desarrollo de Software,2022,75.5,75.5,2,0,0,8.0,2.96,84.09,3,1,2,1,0,0,0,0,Regular,8.0,8.0,270,1,0,0,0,0,0.0,13.69,0,2,0,2,0,0,0,4a6f8cf8-8909-41bc-8b3e-3464d1acfb0d,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20220014,2023-1,Ingeniería en Desarrollo de Software,2022,71.37,63.1,2,1,0,8.0,2.96,65.88,11,1,2,2,0,3,0,2,Regular,5.0,0.0,270,2,2,1,1,0,-12.4,4.01,2,0,2,0,3,0,0,4a6f8cf8-8909-41bc-8b3e-3464d1acfb0d,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20220014,2023-2,Ingeniería en Desarrollo de Software,2022,71.92,73.6,3,1,0,12.0,4.44,70.2,9,3,1,2,0,4,0,2,Regular,4.0,4.0,270,3,2,0,1,0,2.23,9.25,0,1,0,1,3,1,0,4a6f8cf8-8909-41bc-8b3e-3464d1acfb0d,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20220028,2022-2,Ingeniería en Desarrollo de Software,2022,90.9,90.9,2,0,0,10.0,3.7,82.1,6,2,1,1,0,1,0,0,Regular,10.0,10.0,270,1,1,0,0,0,0.0,22.09,0,1,0,2,0,1,0,26821e21-28da-4feb-bb44-8da5ff6546c2,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20220028,2025-1,Ingeniería en Desarrollo de Software,2022,90.12,89.35,4,0,0,20.0,7.41,66.59,10,3,2,2,0,3,0,4,Irregular,10.0,10.0,270,2,8,0,0,0,-1.55,1.56,1,1,1,2,3,0,0,26821e21-28da-4feb-bb44-8da5ff6546c2,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20220034,2023-1,Ingeniería en Desarrollo de Software,2022,82.25,82.25,2,0,0,13.0,4.81,81.04,5,0,2,2,0,3,0,1,Regular,13.0,13.0,270,1,3,0,0,0,0.0,1.32,0,2,0,2,2,1,0,22296342-5281-4ea5-a8ea-e33214b2dd68,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20220034,2023-2,Ingeniería en Desarrollo de Software,2022,79.1,72.8,3,0,0,17.0,6.3,72.26,8,1,1,2,0,2,0,1,Regular,4.0,4.0,270,2,3,0,0,0,-9.45,6.18,0,1,0,1,1,1,0,22296342-5281-4ea5-a8ea-e33214b2dd68,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20220053,2022-1,Ingeniería en Desarrollo de Software,2022,79.5,79.5,1,0,1,7.0,2.59,83.41,7,2,2,0,0,1,0,0,Regular,13.0,7.0,270,1,0,0,0,1,0.0,8.7,0,2,0,2,0,1,1,5b4df978-404e-4f8a-be3f-8eac6369912b,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20220053,2023-1,Ingeniería en Desarrollo de Software,2022,81.93,83.15,3,0,0,15.0,5.56,81.22,7,2,0,1,0,0,0,1,Regular,8.0,8.0,270,2,2,0,0,0,3.65,105.06,0,0,0,1,0,0,0,5b4df978-404e-4f8a-be3f-8eac6369912b,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20220069,2024-1,Ingeniería en Desarrollo de Software,2022,85.4,85.4,1,0,0,6.0,2.22,73.0,11,2,1,1,0,4,0,3,Irregular,6.0,6.0,270,1,6,0,0,0,0.0,3.88,1,0,1,0,3,1,0,899c65dc-ed3d-4be7-bf72-945688ab8faf,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20220069,2024-2,Ingeniería en Desarrollo de Software,2022,85.7,85.85,3,0,0,17.0,6.3,75.83,7,2,2,1,0,2,0,3,Irregular,11.0,11.0,270,2,6,0,0,0,0.45,0.0,1,1,1,2,2,0,0,899c65dc-ed3d-4be7-bf72-945688ab8faf,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20220069,2025-1,Ingeniería en Desarrollo de Software,2022,85.82,86.0,5,0,0,29.0,10.74,70.45,10,1,1,0,0,1,0,3,Irregular,12.0,12.0,270,3,7,0,0,0,0.3,1.96,1,0,1,1,1,0,0,899c65dc-ed3d-4be7-bf72-945688ab8faf,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20220088,2022-1,Ingeniería en Desarrollo de Software,2022,88.6,88.6,1,0,0,6.0,2.22,91.33,1,2,1,0,0,1,0,0,Regular,6.0,6.0,270,1,0,0,0,0,0.0,5.04,0,1,0,1,0,1,0,809c47a5-7174-4d96-bd5a-8e353eb15c5f,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20220088,2022-2,Ingeniería en Desarrollo de Software,2022,91.85,95.1,2,0,0,12.0,4.44,92.42,1,1,2,1,0,2,0,0,Regular,6.0,6.0,270,2,0,0,0,0,6.5,9.61,0,2,0,2,2,0,0,809c47a5-7174-4d96-bd5a-8e353eb15c5f,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20220088,2023-1,Ingeniería en Desarrollo de Software,2022,88.33,81.3,3,0,0,19.0,7.04,81.52,5,2,2,1,0,1,0,0,Regular,7.0,7.0,270,3,1,0,0,0,-10.55,9.32,0,2,0,2,1,0,0,809c47a5-7174-4d96-bd5a-8e353eb15c5f,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20220089,2022-1,Ingeniería en Desarrollo de Software,2022,91.57,91.57,3,0,0,15.0,5.56,86.78,4,0,2,2,0,1,0,0,Regular,15.0,15.0,270,1,0,0,0,0,0.0,25.51,0,2,0,3,0,1,0,6fa6e17c-e103-4706-96e3-81be6392184e,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20220090,2022-1,Ingeniería en Desarrollo de Software,2022,87.6,87.6,1,0,1,6.0,2.22,86.71,5,1,0,2,0,1,0,0,Regular,13.0,6.0,270,1,0,0,0,1,0.0,5.67,0,0,0,0,0,1,1,188b8335-3634-4546-be54-bf4ee79f5dce,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20220090,2023-2,Ingeniería en Desarrollo de Software,2022,82.37,79.75,3,0,0,18.0,6.67,76.29,8,2,0,1,0,3,0,1,Regular,12.0,12.0,270,2,3,0,0,0,-7.85,0.3,0,0,0,1,2,1,0,188b8335-3634-4546-be54-bf4ee79f5dce,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20220090,2024-1,Ingeniería en Desarrollo de Software,2022,81.02,77.0,4,0,0,22.0,8.15,75.22,7,1,1,2,0,0,0,2,Regular,4.0,4.0,270,3,4,0,0,0,-5.37,8.35,0,1,0,1,0,0,0,188b8335-3634-4546-be54-bf4ee79f5dce,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20220110,2022-1,Ingeniería en Desarrollo de Software,2022,73.1,73.1,2,0,0,12.0,4.44,81.29,5,2,1,1,0,3,0,0,Regular,12.0,12.0,270,1,0,0,0,0,0.0,0.16,0,1,0,2,2,1,0,e1515cc9-6e40-4fbc-a611-cc617eb84543,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20220110,2022-2,Ingeniería en Desarrollo de Software,2022,77.5,81.9,4,0,0,22.0,8.15,87.51,2,0,1,2,0,3,0,0,Regular,10.0,10.0,270,2,0,0,0,0,8.8,7.29,0,1,0,2,2,1,0,e1515cc9-6e40-4fbc-a611-cc617eb84543,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20220110,2023-1,Ingeniería en Desarrollo de Software,2022,77.38,76.9,5,0,0,28.0,10.37,82.84,7,2,0,0,0,3,0,0,Regular,6.0,6.0,270,3,1,0,0,0,-0.6,2.52,0,0,0,0,2,1,0,e1515cc9-6e40-4fbc-a611-cc617eb84543,b055337f-2a07-447d-8138-9163aee34a3b,
